Valuation Date,Symbology,Ticker,Field Name,Value
2018-09-28,OG-Ticker,EURSGD BGN Curncy,MarketValue,0.015864
2018-09-28,OG-Ticker,EURSGD CMPL Curncy,MarketValue,0.015873
2018-09-28,OG-Ticker,EURTHB BGN Curncy,MarketValue,0.375122
2018-09-28,OG-Ticker,EURTHB CMPL Curncy,MarketValue,0.375212
2018-09-28,OG-Ticker,EURTRY BGN Curncy,MarketValue,0.070337
2018-09-28,OG-Ticker,EURTRY CMPL Curncy,MarketValue,0.070779
2018-09-28,OG-Ticker,EURUSD BGN Curncy,MarketValue,0.011604
2018-09-28,OG-Ticker,EURUSD CMPL Curncy,MarketValue,0.011614
2018-09-28,OG-Ticker,EUSA1 CMPL Curncy,MarketValue,-0.002422
2018-09-28,OG-Ticker,EUSA1 CMPN Curncy,MarketValue,-0.002422
2018-09-28,OG-Ticker,EUSA10 CMPL Curncy,MarketValue,0.00989
2018-09-28,OG-Ticker,EUSA10 CMPN Curncy,MarketValue,0.00988
2018-09-28,OG-Ticker,EUSA11 CMPL Curncy,MarketValue,0.010714
2018-09-28,OG-Ticker,EUSA11 CMPN Curncy,MarketValue,0.010731
2018-09-28,OG-Ticker,EUSA12 CMPL Curncy,MarketValue,0.0115
2018-09-28,OG-Ticker,EUSA12 CMPN Curncy,MarketValue,0.0115
2018-09-28,OG-Ticker,EUSA13 CMPL Curncy,MarketValue,0.012142
2018-09-28,OG-Ticker,EUSA13 CMPN Curncy,MarketValue,0.012159
2018-09-28,OG-Ticker,EUSA14 CMPL Curncy,MarketValue,0.01273
2018-09-28,OG-Ticker,EUSA14 CMPN Curncy,MarketValue,0.012747
2018-09-28,OG-Ticker,EUSA15 CMPL Curncy,MarketValue,0.013227
2018-09-28,OG-Ticker,EUSA15 CMPN Curncy,MarketValue,0.013244
2018-09-28,OG-Ticker,EUSA16 CMPL Curncy,MarketValue,0.0137
2018-09-28,OG-Ticker,EUSA16 CMPN Curncy,MarketValue,0.014
2018-09-28,OG-Ticker,EUSA17 CMPL Curncy,MarketValue,0.014
2018-09-28,OG-Ticker,EUSA17 CMPN Curncy,MarketValue,0.014
2018-09-28,OG-Ticker,EUSA18 CMPL Curncy,MarketValue,0.01434
2018-09-28,OG-Ticker,EUSA18 CMPN Curncy,MarketValue,0.01434
2018-09-28,OG-Ticker,EUSA19 CMPL Curncy,MarketValue,0.01459
2018-09-28,OG-Ticker,EUSA19 CMPN Curncy,MarketValue,0.01459
2018-09-28,OG-Ticker,EUSA2 CMPL Curncy,MarketValue,-0.001068
2018-09-28,OG-Ticker,EUSA2 CMPN Curncy,MarketValue,-0.001072
2018-09-28,OG-Ticker,EUSA20 CMPL Curncy,MarketValue,0.014757
2018-09-28,OG-Ticker,EUSA20 CMPN Curncy,MarketValue,0.014774
2018-09-28,OG-Ticker,EUSA21 CMPL Curncy,MarketValue,0.01497
2018-09-28,OG-Ticker,EUSA21 CMPN Curncy,MarketValue,0.015
2018-09-28,OG-Ticker,EUSA22 CMPL Curncy,MarketValue,0.01509
2018-09-28,OG-Ticker,EUSA22 CMPN Curncy,MarketValue,0.015
2018-09-28,OG-Ticker,EUSA23 CMPL Curncy,MarketValue,0.01518
2018-09-28,OG-Ticker,EUSA23 CMPN Curncy,MarketValue,0.015065
2018-09-28,OG-Ticker,EUSA24 CMPL Curncy,MarketValue,0.01524
2018-09-28,OG-Ticker,EUSA24 CMPN Curncy,MarketValue,0.015095
2018-09-28,OG-Ticker,EUSA25 CMPL Curncy,MarketValue,0.015227
2018-09-28,OG-Ticker,EUSA25 CMPN Curncy,MarketValue,0.015244
2018-09-28,OG-Ticker,EUSA26 CMPL Curncy,MarketValue,0.0153
2018-09-28,OG-Ticker,EUSA26 CMPN Curncy,MarketValue,0.0153
2018-09-28,OG-Ticker,EUSA27 CMPL Curncy,MarketValue,0.0153
2018-09-28,OG-Ticker,EUSA27 CMPN Curncy,MarketValue,0.0153
2018-09-28,OG-Ticker,EUSA28 CMPL Curncy,MarketValue,0.0153
2018-09-28,OG-Ticker,EUSA28 CMPN Curncy,MarketValue,0.0153
2018-09-28,OG-Ticker,EUSA29 CMPL Curncy,MarketValue,0.0153
2018-09-28,OG-Ticker,EUSA29 CMPN Curncy,MarketValue,0.0153
2018-09-28,OG-Ticker,EUSA3 CMPL Curncy,MarketValue,0.000682
2018-09-28,OG-Ticker,EUSA3 CMPN Curncy,MarketValue,0.000685
2018-09-28,OG-Ticker,EUSA30 CMPL Curncy,MarketValue,0.015363
2018-09-28,OG-Ticker,EUSA30 CMPN Curncy,MarketValue,0.015363
