Id,Strata Trade Type,Id Scheme,Trade Date,Start Date,End Date,Convention,Buy Sell,Notional,Fixed Rate,Price,PV,Quantity
IRS_BNP07,Swap,OG,2016-01-11,2016-01-11,2046-01-13,EUR-FIXED-1Y-EURIBOR-6M,Sell,4.7e+07,1.52,140.645377568,17840776.2,1
IRS_BNP08,Swap,OG,2016-01-11,2016-01-11,2046-01-13,EUR-FIXED-1Y-EURIBOR-6M,Sell,4.7e+07,1.52,140.645377568,17840776.2,1
IRS_BNP09,Swap,OG,2016-01-20,2016-01-20,2046-01-22,EUR-FIXED-1Y-EURIBOR-6M,Sell,25500000,1.42,138.074747091,9023224.54,1
IRS_BNP10,Swap,OG,2016-01-20,2016-01-20,2046-01-22,EUR-FIXED-1Y-EURIBOR-6M,Sell,25500000,1.42,138.074747091,9023224.54,1
IRS_BNP11,Swap,OG,2016-02-26,2016-02-26,2026-03-01,EUR-FIXED-1Y-EURIBOR-6M,Buy,-4.4e+07,0.549,105.980426622,-2241445.82,1
IRS_BNP12,Swap,OG,2016-02-26,2016-02-26,2026-03-01,EUR-FIXED-1Y-EURIBOR-6M,Buy,-4.4e+07,0.549,105.980426622,-2241445.82,1
IRS_BNP13,Swap,OG,2016-03-18,2016-03-18,2026-03-22,EUR-FIXED-1Y-EURIBOR-6M,Buy,-3.5e+07,0.569,106.148275234,-1838190.71,1
IRS_BNP14,Swap,OG,2016-03-24,2016-03-24,2026-03-30,EUR-FIXED-1Y-EURIBOR-6M,Buy,-8.4e+07,0.554,106.079622102,-4337771.05999999,1
IRS_BNP15,Swap,OG,2016-05-10,2016-05-10,2036-05-12,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1e+07,1.009,118.162693397,-1616054.35,1
IRS_BNP16,Swap,OG,2016-05-11,2016-05-11,2066-05-13,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.5e+07,0.997,153.60273153,-7651176.43,1
IRS_DB18,Swap,OG,2011-06-20,2031-06-24,2051-06-24,EUR-FIXED-1Y-EURIBOR-6M,Sell,6e+07,3.25,168.362095157,38213681.29,1
IRS_DB19,Swap,OG,2011-06-21,2031-06-25,2051-06-25,EUR-FIXED-1Y-EURIBOR-6M,Sell,6.7e+07,3.25,168.352828233,42666077.28,1
IRS_DB23,Swap,OG,2014-10-30,2014-10-30,2023-11-03,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.9e+08,1,105.235481609,-8785265.15000001,1
IRS_DB25,Swap,OG,2014-12-10,2014-12-10,2038-12-12,EUR-FIXED-1Y-EURIBOR-6M,Sell,5e+07,1.551,130.498966374,14142868.87,1
IRS_DB27,Swap,OG,2014-12-10,2014-12-10,2038-12-12,EUR-FIXED-1Y-EURIBOR-6M,Sell,5e+07,1.535,130.197057327,13991914.34,1
IRS_DB29,Swap,OG,2014-12-11,2014-12-11,2038-12-15,EUR-FIXED-1Y-EURIBOR-6M,Sell,5e+07,1.506,129.656949283,13719094.52,1
IRS_DB31,Swap,OG,2014-12-15,2014-12-15,2038-12-17,EUR-FIXED-1Y-EURIBOR-6M,Sell,5e+07,1.463,128.852192166,13321561.4,1
IRS_DB49,Swap,OG,2015-11-02,2015-11-02,2040-11-04,EUR-FIXED-1Y-EURIBOR-6M,Sell,2.5e+07,1.527,132.551933712,7549177.29,1
IRS_DB50,Swap,OG,2015-11-02,2015-11-02,2040-11-04,EUR-FIXED-1Y-EURIBOR-6M,Sell,2.5e+07,1.527,132.551933712,7549177.29,1
IRS_DB51,Swap,OG,2015-11-03,2015-11-03,2040-11-05,EUR-FIXED-1Y-EURIBOR-6M,Sell,2.5e+07,1.55,133.029886222,7668935.67,1
IRS_DB52,Swap,OG,2015-11-03,2015-11-03,2040-11-05,EUR-FIXED-1Y-EURIBOR-6M,Sell,2.5e+07,1.55,133.029886222,7668935.67,1
IRS_DB58,Swap,OG,2016-04-22,2016-04-22,2026-04-26,EUR-FIXED-1Y-EURIBOR-6M,Buy,-5e+07,0.621,106.541796499,-2781307.63,1
IRS_DB59,Swap,OG,2016-05-10,2016-05-10,2026-05-12,EUR-FIXED-1Y-EURIBOR-6M,Buy,-2e+07,0.514,105.948305594,-992910.18,1
IRS_DB60,Swap,OG,2016-05-10,2016-05-10,2046-05-12,EUR-FIXED-1Y-EURIBOR-6M,Buy,-7e+06,1.048,128.787704327,-1820095.31,1
IRS_EUREX_BNP_03,Swap,OG,2019-01-30,2019-01-30,2048-03-14,EUR-FIXED-1Y-EURIBOR-6M,Sell,5e+07,1.583,146.243991599,21670080.91,1
IRS_EUREX_BNP_04,Swap,OG,2019-01-31,2019-01-31,2048-03-14,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.5e+08,1.577,146.074625674,64756193.83,1
IRS_EUREX_BNP_05,Swap,OG,2019-02-01,2019-02-01,2048-03-13,EUR-FIXED-1Y-EURIBOR-6M,Sell,1e+08,1.585,146.285150866,43379051.78,1
IRS_EUREX_BNP_06,Swap,OG,2019-02-01,2019-02-01,2048-03-13,EUR-FIXED-1Y-EURIBOR-6M,Sell,5e+07,1.58,146.14405486,21618977.88,1
IRS_EUREX_BNP_07,Swap,OG,2019-02-01,2019-02-01,2048-03-13,EUR-FIXED-1Y-EURIBOR-6M,Sell,5e+07,1.5835,146.242822064,21668361.48,1
IRS_EUREX_BNP_08,Swap,OG,2019-02-01,2019-02-01,2048-03-13,EUR-FIXED-1Y-EURIBOR-6M,Sell,80700000,1.582,146.200493262,34938576.09,1
IRS_EUREX_BNP_09,Swap,OG,2019-02-04,2019-02-04,2038-11-27,EUR-FIXED-1Y-EURIBOR-6M,Sell,70500000,1.4165,127.920381743,18114766.12,1
IRS_EUREX_BNP_10,Swap,OG,2019-02-04,2019-02-04,2038-11-27,EUR-FIXED-1Y-EURIBOR-6M,Sell,70500000,1.4135,127.863882742,18074934.32,1
IRS_EUREX_BNP_11,Swap,OG,2019-02-05,2019-02-05,2047-11-16,EUR-FIXED-1Y-EURIBOR-6M,Sell,7.7e+07,1.589,145.8096405,32992982.95,1
IRS_EUREX_BNP_12,Swap,OG,2019-02-05,2019-02-05,2047-10-24,EUR-FIXED-1Y-EURIBOR-6M,Sell,51300000,1.585,145.5750185,21867792.44,1
IRS_EUREX_BNP_14,Swap,OG,2019-02-07,2019-02-07,2046-12-27,EUR-FIXED-1Y-EURIBOR-6M,Sell,2.06e+08,1.505,141.907249748,80530105.26,1
IRS_EUREX_BNP_15,Swap,OG,2019-02-11,2019-02-11,2044-08-11,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.29e+08,0.769,119.857458538,22301164.25,1
IRS_EUREX_BNP_16,Swap,OG,2019-02-12,2019-02-12,2041-11-22,EUR-FIXED-1Y-EURIBOR-6M,Sell,6.3e+07,1.184,126.716778702,15285758.19,1
IRS_EUREX_BNP_17,Swap,OG,2019-02-14,2019-02-14,2047-03-23,EUR-FIXED-1Y-EURIBOR-6M,Sell,7.5e+07,1.45,140.83412689,28515171,1
IRS_EUREX_BNP_18,Swap,OG,2019-02-14,2019-02-14,2047-03-23,EUR-FIXED-1Y-EURIBOR-6M,Sell,7.5e+07,1.443,140.643465226,28372174.75,1
IRS_EUREX_BNP_19,Swap,OG,2019-02-15,2019-02-15,2047-03-23,EUR-FIXED-1Y-EURIBOR-6M,Sell,7.1e+07,1.441,140.588990464,26820315.02,1
IRS_EUREX_BNP_20,Swap,OG,2019-02-20,2019-02-20,2042-03-21,EUR-FIXED-1Y-EURIBOR-6M,Sell,7e+07,1.472,133.508766651,21775389.08,1
IRS_EUREX_BNP_21,Swap,OG,2019-02-20,2019-02-20,2046-11-09,EUR-FIXED-1Y-EURIBOR-6M,Sell,62500000,1.018,128.597359404,16091412.05,1
IRS_EUREX_BNP_22,Swap,OG,2019-02-20,2019-02-20,2043-11-28,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.1e+08,1.472,136.080863897,36825369.04,1
IRS_EUREX_BNP_23,Swap,OG,2019-02-20,2019-02-20,2044-11-10,EUR-FIXED-1Y-EURIBOR-6M,Sell,63300000,1.0055,125.931608884,14730608.39,1
IRS_EUREX_BNP_25,Swap,OG,2019-02-28,2019-02-28,2043-11-28,EUR-FIXED-1Y-EURIBOR-6M,Sell,1e+08,1.4715,136.068923569,33465667.89,1
IRS_EUREX_BNP_26,Swap,OG,2019-03-05,2019-03-05,2042-11-03,EUR-FIXED-1Y-EURIBOR-6M,Sell,129500000,1.02,124.138534943,28019684.32,1
IRS_EUREX_BNP_27,Swap,OG,2019-03-05,2019-03-05,2043-03-27,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.12e+08,1.483,135.303596528,36759328.67,1
IRS_EUREX_BNP_28,Swap,OG,2019-03-05,2019-03-05,2042-08-11,EUR-FIXED-1Y-EURIBOR-6M,Sell,68900000,0.77,118.254963778,10900670.01,1
IRS_EUREX_BNP_29,Swap,OG,2019-03-05,2019-03-05,2040-11-02,EUR-FIXED-1Y-EURIBOR-6M,Sell,3.1e+08,0.987,121.321750168,58801499.51,1
IRS_EUREX_BNP_32,Swap,OG,2019-03-06,2019-03-06,2049-03-08,EUR-FIXED-1Y-EURIBOR-6M,Sell,25600000,1.26442,138.736724503,9143291.69,1
IRS_EUREX_BNP_35,Swap,OG,2019-03-08,2019-03-08,2049-03-12,EUR-FIXED-1Y-EURIBOR-6M,Sell,24200000,1.2068,137.069393128,8240255.23,1
IRS_EUREX_BNP_36,Swap,OG,2019-03-08,2019-03-08,2049-03-12,EUR-FIXED-1Y-EURIBOR-6M,Sell,61500000,1.20374,136.97994575,20886134.35,1
IRS_EUREX_BNP_37,Swap,OG,2019-03-15,2019-03-15,2043-11-27,EUR-FIXED-1Y-EURIBOR-6M,Sell,1e+08,1.459,135.757858694,33163550.83,1
IRS_EUREX_BNP_38,Swap,OG,2019-03-15,2019-03-15,2043-11-27,EUR-FIXED-1Y-EURIBOR-6M,Sell,1e+08,1.461,135.80560318,33211295.32,1
IRS_EUREX_BNP_39,Swap,OG,2019-03-20,2019-03-20,2043-11-28,EUR-FIXED-1Y-EURIBOR-6M,Sell,9.8e+07,1.464,135.88981865,32620831.71,1
IRS_EUREX_BNP_40,Swap,OG,2019-03-20,2019-03-20,2042-11-08,EUR-FIXED-1Y-EURIBOR-6M,Sell,6.7e+07,1.008,123.88988215,14319456.23,1
IRS_EUREX_BNP_41,Swap,OG,2019-03-20,2019-03-20,2042-11-07,EUR-FIXED-1Y-EURIBOR-6M,Sell,65500000,1.4975,135.04507357,21311381.2,1
IRS_EUREX_BNP_49,Swap,OG,2019-03-26,2019-03-26,2041-11-09,EUR-FIXED-1Y-EURIBOR-6M,Sell,71500000,1.005,122.775346574,14529549.01,1
IRS_EUREX_BNP_50,Swap,OG,2019-03-26,2019-03-26,2041-11-15,EUR-FIXED-1Y-EURIBOR-6M,Sell,6.7e+07,1.183,126.671044872,16229590.19,1
IRS_EUREX_BNP_51,Swap,OG,2019-03-27,2019-03-27,2042-03-22,EUR-FIXED-1Y-EURIBOR-6M,Sell,7.9e+07,1.432,132.634172819,23883426.95,1
IRS_EUREX_BNP_52,Swap,OG,2019-03-27,2019-03-27,2042-06-21,EUR-FIXED-1Y-EURIBOR-6M,Sell,1e+08,1.4,132.281250138,29814779.81,1
IRS_EUREX_BNP_56,Swap,OG,2019-04-04,2019-04-04,2042-09-28,EUR-FIXED-1Y-EURIBOR-6M,Sell,6.5e+07,1.511,135.187985067,21276104.35,1
IRS_EUREX_BNP_57,Swap,OG,2019-04-04,2036-08-15,2046-08-15,EUR-FIXED-1Y-EURIBOR-6M,Sell,8e+07,0.784,109.132230383,5297975.62,1
IRS_EUREX_BNP_58,Swap,OG,2019-03-07,2019-03-07,2049-03-11,EUR-FIXED-1Y-EURIBOR-6M,Sell,4.4e+07,1.209,137.129609273,15007572.08,1
IRS_EUREX_BNP_59,Swap,OG,2019-06-04,2019-06-04,2049-06-06,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.7e+07,0.877,127.697947847,4176754.82,1
IRS_EUREX_BNP_60,Swap,OG,2019-06-04,2019-06-04,2049-06-06,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.2e+07,0.8805,127.801096844,2960675.4,1
IRS_EUREX_BNP_61,Swap,OG,2019-06-04,2019-06-04,2021-06-06,EUR-FIXED-1Y-EURIBOR-6M,Sell,9e+06,-0.2813,100.214914752,2515.75,1
IRS_EUREX_BNP_62,Swap,OG,2019-06-04,2019-06-04,2039-06-06,EUR-FIXED-1Y-EURIBOR-6M,Sell,1e+07,0.795,116.496723531,1424175.32,1
IRS_EUREX_BNP_63,Swap,OG,2019-06-04,2019-06-04,2029-06-06,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.5e+07,0.3077,106.182262726,707638.84,1
IRS_EUREX_BNP_64,Swap,OG,2019-06-04,2019-06-04,2049-06-06,EUR-FIXED-1Y-EURIBOR-6M,Sell,2e+07,0.8735,127.59479885,4893199.4,1
IRS_EUREX_BNP_65,Swap,OG,2019-06-04,2019-06-04,2049-06-06,EUR-FIXED-1Y-EURIBOR-6M,Sell,11500000,0.869,127.462178711,2798338.34,1
IRS_EUREX_BNP_66,Swap,OG,2019-06-04,2019-06-04,2024-06-06,EUR-FIXED-1Y-EURIBOR-6M,Sell,4.5e+07,-0.1151,101.659364781,446203.219999999,1
IRS_EUREX_BNP_67,Swap,OG,2019-06-04,2019-06-04,2021-06-06,EUR-FIXED-1Y-EURIBOR-6M,Sell,3.1e+07,-0.2825,100.213792365,8317.39999999851,1
IRS_EUREX_BNP_68,Swap,OG,2019-06-04,2019-06-04,2049-06-06,EUR-FIXED-1Y-EURIBOR-6M,Sell,2.3e+07,0.867,127.403236427,5583119.95,1
IRS_EUREX_BNP_69,Swap,OG,2019-06-04,2019-06-04,2039-06-06,EUR-FIXED-1Y-EURIBOR-6M,Sell,3.6e+07,0.7856,116.314792269,5061535.9,1
IRS_EUREX_BNP_70,Swap,OG,2019-06-04,2019-06-04,2034-06-06,EUR-FIXED-1Y-EURIBOR-6M,Sell,3e+07,0.6215,111.192244386,2794616.69,1
IRS_EUREX_BNP_71,Swap,OG,2019-06-05,2019-06-05,2024-06-07,EUR-FIXED-1Y-EURIBOR-6M,Buy,-5e+07,-0.1315,101.594851329,-463354.18,1
IRS_EUREX_BNP_72,Swap,OG,2019-06-05,2019-06-05,2024-06-07,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1e+08,-0.12969,101.602061583,-933918.629999995,1
IRS_EUREX_BNP_73,Swap,OG,2019-06-05,2019-06-05,2024-06-07,EUR-FIXED-1Y-EURIBOR-6M,Buy,-5e+07,-0.1355,101.578917066,-455387.050000004,1
IRS_EUREX_BNP_74,Swap,OG,2019-06-05,2019-06-05,2021-06-07,EUR-FIXED-1Y-EURIBOR-6M,Buy,-2.5e+08,-0.2961,100.201071979,-35274.869999975,1
IRS_EUREX_BNP_77,Swap,OG,2019-06-05,2019-06-05,2021-06-07,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.25e+08,-0.3,100.197424221,-13077.7399999946,1
IRS_EUREX_BNP_78,Swap,OG,2019-06-05,2019-06-05,2024-06-07,EUR-FIXED-1Y-EURIBOR-6M,Buy,-7.5e+07,-0.1325,101.590867764,-692043.609999999,1
IRS_EUREX_BNP_79,Swap,OG,2019-06-05,2019-06-05,2021-06-07,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.75e+08,-0.2971,100.200136656,-23055.5900000036,1
IRS_EUREX_BNP_80,Swap,OG,2019-06-05,2019-06-05,2029-06-07,EUR-FIXED-1Y-EURIBOR-6M,Sell,2.5e+07,0.286,105.9849072,1129930.03,1
IRS_EUREX_BNP_81,Swap,OG,2019-06-11,2019-06-11,2049-06-13,EUR-FIXED-1Y-EURIBOR-6M,Sell,39100000,0.862,127.277634029,9441063.16999999,1
IRS_EUREX_BNP_82,Swap,OG,2019-06-12,2019-06-12,2049-06-14,EUR-FIXED-1Y-EURIBOR-6M,Sell,22700000,0.84,126.628833255,5333816.99,1
IRS_EUREX_BNP_83,Swap,OG,2019-06-12,2019-06-12,2049-06-14,EUR-FIXED-1Y-EURIBOR-6M,Sell,17800000,0.848,126.864760248,4224459.43,1
IRS_EUREX_BNP_84,Swap,OG,2019-06-12,2019-06-12,2049-06-14,EUR-FIXED-1Y-EURIBOR-6M,Sell,24200000,0.851,126.95323287,5764776.56,1
IRS_EUREX_BNP_85,Swap,OG,2019-06-13,2019-06-13,2049-06-17,EUR-FIXED-1Y-EURIBOR-6M,Sell,23500000,0.847,126.844465383,5574568.59,1
IRS_EUREX_BNP_86,Swap,OG,2019-06-18,2019-06-18,2049-06-20,EUR-FIXED-1Y-EURIBOR-6M,Sell,42800000,0.77,124.584413756,9188998.04000001,1
IRS_EUREX_BNP_89,Swap,OG,2019-06-19,2019-06-19,2049-06-21,EUR-FIXED-1Y-EURIBOR-6M,Sell,24200000,0.751,124.023710657,5059932.09,1
IRS_EUREX_BNP_90,Swap,OG,2019-06-19,2019-06-19,2049-06-21,EUR-FIXED-1Y-EURIBOR-6M,Sell,2.7e+07,0.753,124.082731866,5661314.5,1
IRS_EUREX_BNP_91,Swap,OG,2019-06-19,2019-06-19,2049-06-21,EUR-FIXED-1Y-EURIBOR-6M,Sell,24700000,0.771,124.613922752,5310258.53,1
IRS_EUREX_BNP_93,Swap,OG,2019-06-19,2019-06-19,2049-06-21,EUR-FIXED-1Y-EURIBOR-6M,Sell,37200000,0.75,123.994200052,7767099.49,1
IRS_EUREX_BNP_94,Swap,OG,2019-06-05,2019-06-05,2021-06-07,EUR-FIXED-1Y-EURIBOR-6M,Buy,-2e+08,-0.299,100.198359544,-22795.0200000107,1
IRS_EUREX_DB_02,Swap,OG,2019-12-09,2019-12-09,2049-12-11,EUR-FIXED-1Y-EURIBOR-6M,Sell,7e+05,0.5045,117.116166349,97531.87,1
IRS_EUREX_DB_03,Swap,OG,2019-12-17,2019-12-17,2038-12-19,EUR-FIXED-1Y-EURIBOR-6M,Buy,-2e+07,0.47018,110.109121289,-1580527.16,1
IRS_EUREX_DB_04,Swap,OG,2019-12-17,2019-12-17,2049-12-19,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.3e+07,0.51518,117.451669815,1855546.63,1
IRS_EUREX_DB_05,Swap,OG,2020-04-23,2020-04-23,2035-04-27,EUR-FIXED-1Y-EURIBOR-6M,Sell,5e+07,0.15943,104.387391872,1234633.43,1
IRS_EUREX_DB_06,Swap,OG,2020-04-23,2020-04-23,2030-04-27,EUR-FIXED-1Y-EURIBOR-6M,Sell,7e+07,0.01719,103.493952558,1319078.62,1
IRS_EUREX_DB_07,Swap,OG,2020-04-30,2020-04-30,2025-05-05,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.25e+08,-0.26005,101.240913712,515556.239999995,1
IRS_EUREX_DB_08,Swap,OG,2020-04-30,2020-04-30,2025-05-05,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.3e+08,-0.31,100.995264977,216835.129999995,1
IRS_EUREX_DB_09,Swap,OG,2020-05-26,2020-05-26,2040-05-28,EUR-FIXED-1Y-EURIBOR-6M,Sell,36700000,0.1046,102.96359554,225876.93,1
IRS_EUREX_DB_10,Swap,OG,2020-06-30,2020-07-02,2027-07-02,EUR-FIXED-1Y-EURIBOR-6M,Sell,31500000,-0.3035,101.026115645,-31478.6000000015,1
IRS_EURX_BNP_100,Swap,OG,2019-12-09,2019-12-09,2021-12-11,EUR-FIXED-1Y-EURIBOR-6M,Buy,-3.7e+08,-0.3295,100.294332856,-54295.8299999833,1
IRS_EURX_BNP_101,Swap,OG,2019-12-09,2019-12-09,2025-12-11,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.23e+08,-0.1477,101.924325892,1233951.34999999,1
IRS_EURX_BNP_102,Swap,OG,2019-12-10,2019-12-10,2049-12-12,EUR-FIXED-1Y-EURIBOR-6M,Sell,7e+07,0.517,117.491159389,10014798.29,1
IRS_EURX_BNP_103,Swap,OG,2019-12-11,2019-12-11,2049-12-13,EUR-FIXED-1Y-EURIBOR-6M,Sell,137300000,0.5013,117.020169476,18990333.25,1
IRS_EURX_BNP_104,Swap,OG,2019-12-11,2019-12-11,2038-12-13,EUR-FIXED-1Y-EURIBOR-6M,Buy,-2.1e+08,0.4528,109.776686498,-15873549.86,1
IRS_EURX_BNP_105,Swap,OG,2019-12-11,2019-12-11,2038-12-13,EUR-FIXED-1Y-EURIBOR-6M,Buy,-2.25e+08,0.44776,109.681585123,-16793396.76,1
IRS_EURX_BNP_106,Swap,OG,2019-12-11,2019-12-11,2049-12-13,EUR-FIXED-1Y-EURIBOR-6M,Sell,147100000,0.49651,116.876472796,20134419.86,1
IRS_EURX_BNP_107,Swap,OG,2019-12-10,2019-12-10,2038-12-12,EUR-FIXED-1Y-EURIBOR-6M,Buy,-115600000,0.4757,110.208791533,-9242870.7,1
IRS_EURX_BNP_108,Swap,OG,2019-12-10,2019-12-10,2049-12-12,EUR-FIXED-1Y-EURIBOR-6M,Sell,75700000,0.5257,117.752153374,11027861.46,1
IRS_EURX_BNP_109,Swap,OG,2019-12-10,2019-12-10,2049-12-12,EUR-FIXED-1Y-EURIBOR-6M,Sell,3.5e+07,0.529,117.851151092,5133396.24,1
IRS_EURX_BNP_110,Swap,OG,2019-12-16,2019-12-16,2038-12-18,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.1e+08,0.455,109.822384182,-8373549.8,1
IRS_EURX_BNP_111,Swap,OG,2019-12-16,2019-12-16,2049-12-18,EUR-FIXED-1Y-EURIBOR-6M,Sell,7.2e+07,0.502,117.056015355,9989424.41,1
IRS_EURX_BNP_112,Swap,OG,2019-12-17,2019-12-17,2038-12-19,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1e+08,0.471,110.124610256,-7918124.74000001,1
IRS_EURX_BNP_113,Swap,OG,2019-12-17,2019-12-17,2049-12-19,EUR-FIXED-1Y-EURIBOR-6M,Sell,65500000,0.515,117.446266364,9345561.06,1
IRS_EURX_BNP_116,Swap,OG,2020-04-23,2020-04-23,2027-04-27,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.5e+07,-0.0955,102.484322051,199443.030000001,1
IRS_EURX_BNP_117,Swap,OG,2020-04-23,2020-04-23,2025-04-27,EUR-FIXED-1Y-EURIBOR-6M,Sell,2e+07,-0.159,101.73285444,178693.16,1
IRS_EURX_BNP_118,Swap,OG,2020-04-30,2020-04-30,2030-05-05,EUR-FIXED-1Y-EURIBOR-6M,Sell,38900000,-0.0827,102.485386796,345231.880000003,1
IRS_EURX_BNP_119,Swap,OG,2020-04-30,2020-04-30,2030-05-05,EUR-FIXED-1Y-EURIBOR-6M,Sell,17600000,-0.0859,102.453127548,150519.829999998,1
IRS_EURX_BNP_120,Swap,OG,2020-04-30,2020-04-30,2027-05-05,EUR-FIXED-1Y-EURIBOR-6M,Sell,27200000,-0.213,101.667790968,142454.5,1
IRS_EURX_BNP_121,Swap,OG,2020-04-30,2020-04-30,2030-05-05,EUR-FIXED-1Y-EURIBOR-6M,Sell,15300000,-0.102,102.290823209,106017.059999999,1
IRS_EURX_BNP_122,Swap,OG,2020-04-30,2020-04-30,2035-05-05,EUR-FIXED-1Y-EURIBOR-6M,Sell,14400000,0.042,102.59342565,99219.2699999996,1
IRS_EURX_BNP_123,Swap,OG,2020-04-30,2020-04-30,2025-05-05,EUR-FIXED-1Y-EURIBOR-6M,Sell,32600000,-0.2953,101.067557998,77943.1099999994,1
IRS_EURX_BNP_124,Swap,OG,2020-04-30,2020-04-30,2027-05-05,EUR-FIXED-1Y-EURIBOR-6M,Sell,5.9e+07,-0.235,101.514272028,218424.420000002,1
IRS_EURX_BNP_125,Swap,OG,2020-04-30,2021-05-05,2036-05-05,EUR-FIXED-1Y-EURIBOR-6M,Sell,6e+07,0.027,102.179829906,-51494.8200000003,1
IRS_EURX_BNP_126,Swap,OG,2020-05-04,2020-05-04,2030-05-06,EUR-FIXED-1Y-EURIBOR-6M,Sell,28600000,-0.1101,102.209166021,173403.740000002,1
IRS_EURX_BNP_127,Swap,OG,2020-05-04,2020-05-04,2025-05-06,EUR-FIXED-1Y-EURIBOR-6M,Sell,88600000,-0.3144,100.973894991,123985.149999991,1
IRS_EURX_BNP_128,Swap,OG,2020-05-04,2020-05-04,2045-05-06,EUR-FIXED-1Y-EURIBOR-6M,Sell,39600000,0.059,102.470604349,-79880.1899999976,1
IRS_EURX_BNP_129,Swap,OG,2020-05-05,2021-05-07,2036-05-07,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.25e+08,0.0525,102.571164798,379048.090000004,1
IRS_EURX_BNP_130,Swap,OG,2020-05-06,2021-05-10,2031-05-08,EUR-FIXED-1Y-EURIBOR-6M,Sell,136400000,-0.056,102.588457541,888709.819999993,1
IRS_EURX_BNP_131,Swap,OG,2020-05-07,2022-05-11,2037-05-11,EUR-FIXED-1Y-EURIBOR-6M,Sell,6.3e+07,0.145,103.815669273,672877.32,1
IRS_EURX_BNP_132,Swap,OG,2020-05-07,2021-05-11,2031-05-11,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.27e+08,-0.0305,102.847555181,1154620.08,1
IRS_EURX_BNP_133,Swap,OG,2020-05-07,2021-05-11,2036-05-11,EUR-FIXED-1Y-EURIBOR-6M,Sell,8.2e+07,0.0935,103.199854526,760834.949999988,1
IRS_EURX_BNP_134,Swap,OG,2020-05-08,2020-05-08,2040-05-12,EUR-FIXED-1Y-EURIBOR-6M,Sell,7.8e+07,0.077,102.410533974,62831.1800000072,1
IRS_EURX_BNP_135,Swap,OG,2020-05-11,2021-05-13,2041-05-13,EUR-FIXED-1Y-EURIBOR-6M,Sell,7.3e+07,0.0915,102.708349334,21660.6400000006,1
IRS_EURX_BNP_136,Swap,OG,2020-05-13,2022-05-16,2042-05-15,EUR-FIXED-1Y-EURIBOR-6M,Sell,5.9e+07,0.0625,102.150815702,-586474.020000003,1
IRS_EURX_BNP_137,Swap,OG,2020-05-13,2021-05-17,2036-05-15,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.13e+08,0.029,102.206046415,-79052.75,1
IRS_EURX_BNP_138,Swap,OG,2020-05-14,2021-05-18,2031-05-18,EUR-FIXED-1Y-EURIBOR-6M,Sell,2.29e+08,-0.092,102.212158971,614981.620000005,1
IRS_EURX_BNP_139,Swap,OG,2020-05-15,2022-05-19,2032-05-19,EUR-FIXED-1Y-EURIBOR-6M,Sell,162400000,-0.059,102.330962416,-196181.73999998,1
IRS_EURX_BNP_140,Swap,OG,2020-05-19,2023-05-22,2033-05-21,EUR-FIXED-1Y-EURIBOR-6M,Sell,72500000,0.076,103.432803326,393334.959999993,1
IRS_EURX_BNP_141,Swap,OG,2020-05-19,2023-05-22,2033-05-21,EUR-FIXED-1Y-EURIBOR-6M,Sell,72500000,0.0745,103.417357571,382136.789999992,1
IRS_EURX_BNP_142,Swap,OG,2020-05-28,2020-05-28,2035-06-01,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.14e+08,0.031,102.398392867,536037.660000011,1
IRS_EURX_BNP_143,Swap,OG,2020-05-29,2020-05-29,2027-06-02,EUR-FIXED-1Y-EURIBOR-6M,Sell,7.7e+07,-0.2265,101.575370125,308947.329999998,1
IRS_EURX_BNP_144,Swap,OG,2020-06-01,2020-06-01,2040-06-03,EUR-FIXED-1Y-EURIBOR-6M,Sell,68600000,0.1215,103.303694791,663765.719999999,1
IRS_EURX_BNP_145,Swap,OG,2020-06-02,2020-06-02,2040-06-04,EUR-FIXED-1Y-EURIBOR-6M,Sell,68700000,0.134,103.55815806,844816.75,1
IRS_EURX_BNP_146,Swap,OG,2020-06-02,2020-06-02,2040-06-04,EUR-FIXED-1Y-EURIBOR-6M,Sell,68700000,0.125,103.374943941,718948.649999991,1
