Strata Trade Type,Id Scheme,Id,MALE,DATE_OF_BIRTH,EXPIRY_DATE,TARIF_ID,INV_ACC_GUAR,INV_ACC,INV_ACC_PROXY,INV_ACC_EXP_RATE,INV_ACC_EXP_RATE_GUAR,INV_ACC_RATE_GUAR,MORT_REST,CURRENCY
Policy,OG,560714014,False,1956-07-14,2021-06-30,221,5221.5,6342.16,4406.76,0.0133,0.0124,0.0125,90,EUR
Policy,OG,560730003,True,1956-07-30,2021-06-30,220,5752.13,0,5905.32,0.0087,0,0.03,90,EUR
Policy,OG,560731001,False,1956-07-31,2021-06-30,220,79128.89,0,82520.65,0.0087,0,0.03,90,EUR
Policy,OG,560731002,False,1956-07-31,2021-06-30,220,58607.1,0,60580.41,0.0087,0,0.03,90,EUR
Policy,OG,560731003,False,1956-07-31,2021-06-30,220,118533.59,0,120531.98,0.0087,0,0.03,90,EUR
Policy,OG,560731006,False,1956-07-31,2021-06-30,221,3780.02,9873.8,3423.88,0.0133,0.0124,0.0125,90,EUR
Policy,OG,560805006,False,1956-08-05,2021-07-30,221,6910.13,0,5185.69,0.0133,0,0.0125,0,EUR
Policy,OG,560805007,True,1956-08-05,2023-11-30,221,5802.46,0,5286.33,0.0133,0,0.0125,0,EUR
Policy,OG,560810007,False,1956-08-10,2021-07-30,221,5544.06,0,4782.55,0.0097,0,0.03,90,EUR
Policy,OG,560813007,False,1956-08-13,2021-07-30,220,13077.6,0,13547.51,0.0087,0,0.03,90,EUR
Policy,OG,560814011,False,1956-08-14,2021-07-30,221,36778.7,0,34596.7,0.0133,0,0.0125,90,EUR
Policy,OG,560815003,False,1956-08-15,2021-07-30,220,348.1,0,385.49,0.0087,0,0.03,90,EUR
Policy,OG,560816002,False,1956-08-16,2021-07-30,220,148583.91,0,149063.01,0.0087,0,0.03,90,EUR
Policy,OG,560817005,False,1956-08-17,2021-07-30,220,28540.74,0,29209.26,0.0087,0,0.03,90,EUR
Policy,OG,560818005,False,1956-08-18,2021-07-30,221,36350,88361.17,32893.89,0.0133,0.0124,0.0125,90,EUR
Policy,OG,560822002,False,1956-08-22,2021-07-30,221,7744.86,0,7828.9,0.0133,0,0.0125,90,EUR
Policy,OG,560823002,True,1956-08-23,2021-07-30,220,13657.93,0,14067.76,0.0087,0,0.03,90,EUR
Policy,OG,560824003,False,1956-08-24,2021-07-30,220,4437.14,0,4658.63,0.0087,0,0.03,90,EUR
Policy,OG,560828009,False,1956-08-28,2021-07-30,221,6978.6,4318.14,6657.79,0.0116646324477689,0.0124,0.0206630428415435,90,EUR
Policy,OG,560830005,False,1956-08-30,2021-07-30,221,12686.23,57272.78,11958.19,0.0133,0.0124221194256678,0.0125,0,EUR
Policy,OG,560901010,False,1956-09-01,2021-08-30,220,52247.2,0,50569.96,0.0087,0,0.03,90,EUR
Policy,OG,560901014,False,1956-09-01,2021-08-30,221,74724.03,86660.96,71314.38,0.0133,0.0124,0.0125,0,EUR
Policy,OG,560904008,False,1956-09-04,2021-08-30,220,201501.8,0,202717.6,0.0087,0,0.03,90,EUR
Policy,OG,560909006,True,1956-09-09,2021-08-30,220,613.47,0,2543.86,0.0087,0,0.03,90,EUR
Policy,OG,560911005,True,1956-09-11,2021-08-30,221,5899.98,7258.49,7766.69,0.0064,0.0124,0.04,90,EUR
Policy,OG,560912009,True,1956-09-12,2021-08-30,221,1933.75,0,1784.88,0.0133,0,0.0125,90,EUR
Policy,OG,560914003,False,1956-09-14,2021-08-30,220,38425.78,0,38848.3,0.0087,0,0.03,0,EUR
Policy,OG,560917005,True,1956-09-17,2021-08-30,221,18971.16,8267.87,15275.71,0.0133,0.0124,0.0125,90,EUR
Policy,OG,560918004,True,1956-09-18,2021-08-30,220,8261.11,0,8442.32,0.0087,0,0.03,90,EUR
Policy,OG,560921011,True,1956-09-21,2021-08-30,220,3565.21,0,5121.46,0.0087,0,0.03,0,EUR
Policy,OG,560923002,False,1956-09-23,2021-08-30,220,551.7,0,598.33,0.0087,0,0.03,0,EUR
Policy,OG,560925005,False,1956-09-25,2021-08-30,220,96728.68,0,91285.39,0.0087,0,0.03,90,EUR
Policy,OG,560928002,True,1956-09-28,2021-08-30,220,40680.7,0,41657.04,0.0087,0,0.03,0,EUR
Policy,OG,561007005,False,1956-10-07,2021-09-30,220,19928.51,0,20463.46,0.0087,0,0.03,90,EUR
Policy,OG,561007006,False,1956-10-07,2021-09-30,221,959.83,0,711.71,0.0097,0,0.03,90,EUR
Policy,OG,561008010,False,1956-10-08,2021-09-30,221,51074.04,60500.02,44510.05,0.0133,0.0124,0.0125,90,EUR
Policy,OG,561009004,False,1956-10-09,2021-09-30,220,7189.45,0,7400.96,0.0087,0,0.03,90,EUR
Policy,OG,561009007,False,1956-10-09,2021-09-30,221,28175.6,22608.5,25576.47,0.0133,0.0124,0.0125,90,EUR
Policy,OG,561010006,False,1956-10-10,2022-12-30,221,0,6605.7,0,0,0.0084383532403833,0,90,EUR
Policy,OG,561011002,False,1956-10-11,2021-09-30,221,2559.43,0,2320.19,0.0133,0,0.0125,90,EUR
Policy,OG,561012006,True,1956-10-12,2021-09-30,220,784.89,0,1912.04,0.0087,0,0.03,0,EUR
Policy,OG,561012008,False,1956-10-12,2021-09-30,221,126163.98,136397.39,110911.41,0.0133,0.0124,0.0125,0,EUR
Policy,OG,561014007,False,1956-10-14,2021-09-30,220,13327.31,0,14256.64,0.0087,0,0.03,0,EUR
Policy,OG,561018005,True,1956-10-18,2021-09-30,220,32502.93,0,34718.66,0.0087,0,0.03,0,EUR
Policy,OG,561020002,True,1956-10-20,2021-09-30,220,32196.54,0,30767.66,0.0087,0,0.03,90,EUR
Policy,OG,561020003,True,1956-10-20,2021-09-30,220,67154.93,0,71652.75,0.0087,0,0.03,90,EUR
Policy,OG,561021006,False,1956-10-21,2021-09-30,221,31451.15,37065.62,30076.6,0.0133,0.0124,0.0125,90,EUR
Policy,OG,561021007,False,1956-10-21,2021-09-30,221,80513.46,56875.85,74328.17,0.0133,0.0124279861663606,0.0125,0,EUR
Policy,OG,561022009,True,1956-10-22,2021-09-30,221,95448.36,0,86740.25,0.0133,0,0.0125,0,EUR
Policy,OG,561028005,True,1956-10-28,2021-09-30,220,41188.03,0,41897.27,0.0087,0,0.03,90,EUR
Policy,OG,561029006,False,1956-10-29,2021-09-30,220,33833.61,0,35492.48,0.0087,0,0.03,90,EUR
Policy,OG,561030007,False,1956-10-30,2021-09-30,220,20096.01,0,20541.62,0.0087,0,0.03,90,EUR
Policy,OG,561030009,False,1956-10-30,2021-09-30,221,741.88,922.29,771.17,0.0133,0.0124,0.0125,0,EUR
Policy,OG,561031003,False,1956-10-31,2021-09-30,221,4829.43,5639.14,4005.36,0.0133,0.0124,0.0125,90,EUR
Policy,OG,561102009,True,1956-11-02,2021-10-30,221,14260.77,0,12509.03,0.0133,0,0.0125,90,EUR
Policy,OG,561104004,False,1956-11-04,2021-10-30,220,31787.36,0,33589.54,0.0087,0,0.03,0,EUR
Policy,OG,561109005,True,1956-11-09,2021-10-30,221,2797.77,0,2630.2,0.0133,0,0.0125,90,EUR
Policy,OG,561112002,True,1956-11-12,2021-10-30,220,5776.17,0,6608.72,0.0087,0,0.03,90,EUR
Policy,OG,561117008,True,1956-11-17,2021-10-30,220,5570.62,0,5655.87,0.0087,0,0.03,90,EUR
Policy,OG,561118004,False,1956-11-18,2021-10-30,221,18927.79,5610.5,19130.2,0.0133,0.0124,0.0125,90,EUR
Policy,OG,561120005,False,1956-11-20,2021-10-30,220,82095.38,0,84253.73,0.0087,0,0.03,90,EUR
Policy,OG,561123009,False,1956-11-23,2021-10-30,220,21044.92,0,21028.65,0.0087,0,0.03,90,EUR
Policy,OG,561123012,False,1956-11-23,2021-10-30,221,1083.76,1335.65,1074.4,0.0133,0.0124,0.0125,0,EUR
Policy,OG,561127008,False,1956-11-27,2021-10-30,221,6967.12,7862.26,5892.07,0.0133,0.0124,0.0125,0,EUR
Policy,OG,561202004,False,1956-12-02,2021-11-30,221,28951.21,0,27548.08,0.0133,0,0.0125,90,EUR
Policy,OG,561205000,False,1956-12-05,2021-11-30,220,32521.58,0,34467.33,0.0087,0,0.03,0,EUR
Policy,OG,561207007,False,1956-12-07,2021-11-30,220,422.59,0,412.99,0.0087,0,0.03,90,EUR
Policy,OG,561207008,False,1956-12-07,2021-11-30,220,3657.74,0,3870.33,0.0087,0,0.03,90,EUR
Policy,OG,561207010,False,1956-12-07,2024-02-29,221,10666.7,0,9169.67,0.0133,0,0.0125,0,EUR
Policy,OG,561209004,True,1956-12-09,2021-11-30,220,38212.23,0,40187.66,0.0087,0,0.03,90,EUR
Policy,OG,561210002,False,1956-12-10,2021-11-30,220,3392.5,0,3588.29,0.0087,0,0.03,90,EUR
Policy,OG,561212007,False,1956-12-12,2021-11-30,220,41247.19,0,41808.28,0.0087,0,0.03,90,EUR
Policy,OG,561212010,False,1956-12-12,2021-11-30,221,58398.08,0,55287.81,0.0133,0,0.0125,90,EUR
Policy,OG,561213002,False,1956-12-13,2021-11-30,221,14537.27,0,12922.48,0.0133,0,0.0125,90,EUR
Policy,OG,561214002,False,1956-12-14,2021-11-30,220,172355.46,0,176047.5,0.0087,0,0.03,90,EUR
Policy,OG,561215008,False,1956-12-15,2024-02-29,221,20744.82,24097.7,19741.87,0.0133,0.0124,0.0125,90,EUR
Policy,OG,561215009,False,1956-12-15,2021-11-30,221,18816.39,22243.73,16345.74,0.0133,0.0124,0.0125,90,EUR
Policy,OG,561217003,False,1956-12-17,2021-11-30,221,3028.66,0,2734.75,0.0133,0,0.0125,0,EUR
Policy,OG,561222006,False,1956-12-22,2021-11-30,220,39575.97,0,43871.56,0.0087,0,0.03,90,EUR
Policy,OG,561222009,False,1956-12-22,2021-11-30,221,25451.68,0,21841.06,0.0133,0,0.0125,0,EUR
Policy,OG,561228004,True,1956-12-28,2021-11-30,220,182.63,0,178.22,0.0087,0,0.03,90,EUR
Policy,OG,561229006,False,1956-12-29,2021-11-30,221,89663.77,0,79664.43,0.0133,0,0.0125,90,EUR
Policy,OG,561229007,True,1956-12-29,2021-11-30,221,17976.6,0,17876.08,0.0097,0,0.03,90,EUR
Policy,OG,561231008,False,1956-12-31,2021-11-30,221,65348.13,0,60901.02,0.0133,0,0.0125,0,EUR
Policy,OG,570101007,False,1957-01-01,2021-12-30,221,523.49,1078.38,524.58,0.0133,0.0124218661325321,0.0125,90,EUR
Policy,OG,570102005,False,1957-01-02,2021-12-30,221,95684.45,99713.53,88211.97,0.0133,0.0124233589363449,0.0125,90,EUR
Policy,OG,570108005,False,1957-01-08,2021-12-30,221,3079.16,7230.44,2608.81,0.0133,0.0124507182135527,0.0125,90,EUR
Policy,OG,570109002,False,1957-01-09,2023-06-30,221,23891.37,0,20262.38,0.0133,0,0.0125,0,EUR
Policy,OG,570110004,True,1957-01-10,2021-12-30,220,12900.72,0,13204.08,0.0087,0,0.03,0,EUR
Policy,OG,570110005,False,1957-01-10,2021-12-30,220,104296.63,0,104941.7,0.0087,0,0.03,90,EUR
Policy,OG,570114003,True,1957-01-14,2021-12-30,220,94473.74,0,95956.77,0.0087,0,0.03,0,EUR
Policy,OG,570115003,False,1957-01-15,2021-12-30,220,3163.03,0,3201.71,0.0087,0,0.03,0,EUR
Policy,OG,570118005,False,1957-01-18,2021-12-30,221,6760.69,0,5733.3,0.0133,0,0.0125,0,EUR
Policy,OG,570118007,False,1957-01-18,2021-12-30,221,2886.06,0,2348.08,0.0133,0,0.0125,0,EUR
Policy,OG,570121010,True,1957-01-21,2021-12-30,221,28571.73,30896.98,24024.48,0.0133,0.0124,0.0125,90,EUR
Policy,OG,570126008,False,1957-01-26,2021-12-30,221,22397.74,59487.47,20341.84,0.0133,0.00654867344333185,0.0125,0,EUR
Policy,OG,570127005,True,1957-01-27,2021-12-30,220,15410.78,0,17721.73,0.0087,0,0.03,0,EUR
Policy,OG,570127011,False,1957-01-27,2021-12-30,221,11318.25,13039.26,10326.6,0.0133,0.0095,0.0125,0,EUR
Policy,OG,570130005,True,1957-01-30,2021-12-30,221,5732.15,10363.11,8084.45,0.0064,0.0124,0.04,0,EUR
Policy,OG,570205007,False,1957-02-05,2022-01-30,221,26202.29,62172.7,23912.29,0.0133,0.0124,0.0125,90,EUR
Policy,OG,570205008,True,1957-02-05,2022-01-30,221,2916.66,0,2776.34,0.0097,0,0.03,0,EUR
Policy,OG,570207004,False,1957-02-07,2022-01-30,221,13524.07,0,12781.99,0.0133,0,0.0125,90,EUR
Policy,OG,570213003,True,1957-02-13,2022-01-30,220,7911.93,0,8155,0.0087,0,0.03,90,EUR
Policy,OG,570218004,False,1957-02-18,2022-01-30,220,1148.59,0,1200.67,0.0087,0,0.03,90,EUR
Policy,OG,570220005,False,1957-02-20,2022-01-30,221,110485.84,114426.25,106681.5,0.0097,0.0124,0.03,90,EUR
Policy,OG,570224005,False,1957-02-24,2022-01-30,221,23216.33,0,21844.59,0.0133,0,0.0125,90,EUR
Policy,OG,570225002,False,1957-02-25,2022-01-30,220,348127.19,0,375018.09,0.0087,0,0.03,0,EUR
Policy,OG,570227008,False,1957-02-27,2022-01-30,221,2640.17,5675.68,2163.77,0.0097,0.00700819196994898,0.03,0,EUR
Policy,OG,570228005,False,1957-02-28,2022-01-30,221,38964.47,0,44475.27,0.0098481521242301,0,0.0290009818939829,50,EUR
Policy,OG,570306005,False,1957-03-06,2022-02-28,220,6838.17,0,7446.15,0.0087,0,0.03,90,EUR
Policy,OG,570307004,False,1957-03-07,2022-02-28,220,136621.39,0,140341.47,0.0087,0,0.03,90,EUR
Policy,OG,570307008,False,1957-03-07,2022-02-28,221,47118.97,57777.27,44340.98,0.0133,0.0124,0.0125,90,EUR
Policy,OG,570310005,False,1957-03-10,2022-02-28,220,47147.8,0,46479.42,0.0087,0,0.03,90,EUR
Policy,OG,570310019,False,1957-03-10,2022-02-28,220,12489.4,0,12895.29,0.0055,0,0.03,100,EUR
Policy,OG,570313002,True,1957-03-13,2022-02-28,220,80546.87,0,86474.82,0.0087,0,0.03,0,EUR
Policy,OG,570314008,True,1957-03-14,2022-02-28,221,6991.36,7980.43,6031.84,0.0133,0.0125,0.0125,90,EUR
Policy,OG,570315006,True,1957-03-15,2022-02-28,220,6126.99,0,7131.69,0.0087,0,0.03,0,EUR
Policy,OG,570317005,False,1957-03-17,2022-02-28,221,216534.27,0,178094.71,0.0133,0,0.0125,90,EUR
Policy,OG,570319005,True,1957-03-19,2022-02-28,220,1009.27,0,1144.04,0.0087,0,0.03,90,EUR
Policy,OG,570322006,False,1957-03-22,2022-02-28,221,50408.89,0,48884.01,0.0097,0,0.03,90,EUR
Policy,OG,570330009,False,1957-03-30,2022-02-28,221,18282.16,18494.72,19277.32,0.0133,0.0124420690878261,0.0125,90,EUR
Policy,OG,570402005,False,1957-04-02,2022-03-30,220,26889.51,0,27755.72,0.0087,0,0.03,0,EUR
Policy,OG,570403004,True,1957-04-03,2022-03-30,221,5213.09,6587.37,4592.71,0.0133,0.0124,0.0125,90,EUR
Policy,OG,570406010,False,1957-04-06,2022-03-30,220,91232.37,0,93580.06,0.0087,0,0.03,0,EUR
Policy,OG,570408005,False,1957-04-08,2022-03-30,221,20447.01,24496.3,17369.8,0.0133,0.0124,0.0125,90,EUR
Policy,OG,570412009,True,1957-04-12,2022-03-30,221,6787.11,0,6679.37,0.0097,0,0.03,90,EUR
Policy,OG,570417004,False,1957-04-17,2022-03-30,221,10369.82,0,8890.85,0.0133,0,0.0125,90,EUR
Policy,OG,570417005,False,1957-04-17,2022-03-30,221,32168.55,0,29282.61,0.0133,0,0.0125,0,EUR
Policy,OG,570425007,False,1957-04-25,2022-03-30,220,9692.65,0,9789.73,0.0087,0,0.03,90,EUR
Policy,OG,570427007,False,1957-04-27,2022-03-30,220,10260.47,0,10842.12,0.0087,0,0.03,90,EUR
Policy,OG,570506007,False,1957-05-06,2022-04-30,221,9244.31,0,7563.13,0.0133,0,0.0125,90,EUR
Policy,OG,570508003,False,1957-05-08,2022-04-30,220,623.5,0,653.21,0.0087,0,0.03,0,EUR
Policy,OG,570515007,False,1957-05-15,2022-04-30,220,6180.8,0,6821.28,0.0087,0,0.03,0,EUR
Policy,OG,570516004,True,1957-05-16,2022-04-30,220,0,10843.31,0,0,0.00748006697216994,0,0,EUR
Policy,OG,570517003,True,1957-05-17,2022-04-30,221,801.68,973.5,722.73,0.0133,0.0124,0.0125,90,EUR
Policy,OG,570523009,False,1957-05-23,2022-04-30,221,0,197844.57,-26.68,0,0.0122984414128727,0,0,EUR
Policy,OG,570524003,False,1957-05-24,2022-04-30,221,5352.27,4561.65,5128.13,0.0133,0.0045,0.0125,90,EUR
Policy,OG,570524005,False,1957-05-24,2022-04-30,221,5164.34,5735.06,4866.05,0.0133,0.0124,0.0125,0,EUR
Policy,OG,570527001,False,1957-05-27,2022-04-30,220,92421.81,0,93551.08,0.0087,0,0.03,90,EUR
Policy,OG,570527003,False,1957-05-27,2022-04-30,221,25055.6,32111.5,19903.71,0.0133,0.0125,0.0125,0,EUR
Policy,OG,570529004,True,1957-05-29,2022-04-30,220,1535.65,0,1782.09,0.0087,0,0.03,90,EUR
Policy,OG,570530007,False,1957-05-30,2022-04-30,220,8059.77,0,7693.54,0.0087,0,0.03,90,EUR
Policy,OG,570530008,False,1957-05-30,2022-04-30,221,17635.4,0,14663.21,0.0133,0,0.0125,90,EUR
Policy,OG,570531001,False,1957-05-31,2022-04-30,220,11782.74,0,11740.16,0.0087,0,0.03,90,EUR
Policy,OG,570601004,True,1957-06-01,2022-05-30,220,5517.61,0,5791.78,0.0087,0,0.03,90,EUR
Policy,OG,570604007,True,1957-06-04,2022-05-30,221,1937.85,2321.8,1641.02,0.0133,0.0124,0.0125,0,EUR
Policy,OG,570605013,False,1957-06-05,2022-05-30,220,3751.02,2450.16,4464.36,0.005906,0.0045,0.045,110,EUR
Policy,OG,570606005,True,1957-06-06,2022-05-30,220,9540.66,0,9847.65,0.0087,0,0.03,90,EUR
Policy,OG,570607004,False,1957-06-07,2022-05-30,220,58050.88,0,60437.55,0.0087,0,0.03,90,EUR
Policy,OG,570607008,False,1957-06-07,2022-05-30,220,359.74,0,367.56,0.0087,0,0.03,90,EUR
Policy,OG,570609004,False,1957-06-09,2022-05-30,221,1705.18,5030.89,1542.32,0.0133,0.011817218027029,0.0125,90,EUR
Policy,OG,570609005,False,1957-06-09,2022-05-30,221,27068.48,18231.24,26206.75,0.0097,0.0045,0.03,90,EUR
Policy,OG,570610005,True,1957-06-10,2022-05-30,221,14689.81,0,12435.35,0.0133,0,0.0125,90,EUR
Policy,OG,570611009,False,1957-06-11,2022-05-30,221,9926.78,0,7867.49,0.0133,0,0.0125,0,EUR
Policy,OG,570612005,False,1957-06-12,2022-05-30,221,7518.88,7915.42,6467.05,0.0133,0.0095,0.0125,0,EUR
Policy,OG,570613007,True,1957-06-13,2022-05-30,221,3927.15,0,3218.6,0.0133,0,0.0125,90,EUR
Policy,OG,570618006,False,1957-06-18,2022-05-30,220,30613.98,0,37832.37,0.0087,0,0.03,90,EUR
Policy,OG,570618008,False,1957-06-18,2022-05-30,221,2185.26,0,2170.92,0.0133,0,0.0125,90,EUR
Policy,OG,570619010,False,1957-06-19,2022-05-30,221,2921.8,0,2743.64,0.0133,0,0.0125,90,EUR
Policy,OG,570620008,False,1957-06-20,2022-05-30,220,1241.05,0,1251.56,0.0087,0,0.03,90,EUR
Policy,OG,570621003,True,1957-06-21,2022-05-30,220,7452.93,0,7625.88,0.0087,0,0.03,90,EUR
Policy,OG,570621006,True,1957-06-21,2022-05-30,220,6288.05,0,6443.32,0.0087,0,0.03,90,EUR
Policy,OG,570621010,True,1957-06-21,2022-05-30,221,22063.05,4222.89,15466.14,0.0097,0.0095,0.03,90,EUR
Policy,OG,570622004,True,1957-06-22,2022-05-30,220,27805.27,0,28683.95,0.0087,0,0.03,90,EUR
Policy,OG,570624001,False,1957-06-24,2022-05-30,220,294.11,0,309.81,0.0087,0,0.03,90,EUR
Policy,OG,570624005,False,1957-06-24,2022-05-30,220,8258.32,0,8175.5,0.0087,0,0.03,90,EUR
Policy,OG,570625002,True,1957-06-25,2022-05-30,220,16120.55,0,16399.33,0.0087,0,0.03,90,EUR
Policy,OG,570626004,True,1957-06-26,2022-05-30,220,7803.68,0,8003.57,0.0087,0,0.03,90,EUR
Policy,OG,570626009,True,1957-06-26,2022-05-30,221,3448.33,0,3121.31,0.0133,0,0.0125,90,EUR
Policy,OG,570703004,False,1957-07-03,2022-06-30,221,3033.07,20180.32,2658.72,0.0133,0.0124290154962855,0.0125,0,EUR
Policy,OG,570704009,False,1957-07-04,2024-09-30,221,8599.05,0,7858.92,0.0133,0,0.0125,90,EUR
Policy,OG,570706012,True,1957-07-06,2022-06-30,221,36673.57,18154.36,31861.25,0.0133,0.0124,0.0125,90,EUR
Policy,OG,570707002,False,1957-07-07,2022-06-30,220,48417.16,0,48520.23,0.0087,0,0.03,90,EUR
Policy,OG,570708003,False,1957-07-08,2022-06-30,220,2655.5,0,2785.2,0.0087,0,0.03,90,EUR
Policy,OG,570713003,True,1957-07-13,2022-06-30,221,5175.71,5908.39,4438.7,0.0133,0.0124,0.0125,90,EUR
Policy,OG,570731006,False,1957-07-31,2022-06-30,221,2424.41,7231.12,3392.42,0.0064,0.0124,0.04,90,EUR
Policy,OG,570802006,False,1957-08-02,2022-07-30,221,4894.51,5982.73,4978.52,0.0133,0.0124,0.0125,90,EUR
Policy,OG,570803006,True,1957-08-03,2020-07-30,221,112024.52,0,103613.48,0.0133,0,0.0125,90,EUR
Policy,OG,570808004,True,1957-08-08,2022-07-30,221,6343.75,13591.04,6407.1,0.0133,0.0045,0.0125,0,EUR
Policy,OG,570809006,True,1957-08-09,2022-07-30,220,10275.49,0,10314.75,0.0087,0,0.03,90,EUR
Policy,OG,570813017,False,1957-08-13,2022-07-30,220,12909.39,0,3246.24,0.0164,0,0.0364,110,EUR
Policy,OG,570814005,False,1957-08-14,2022-07-30,221,7679.11,0,7237.16,0.0133,0,0.0125,0,EUR
Policy,OG,570815004,False,1957-08-15,2022-07-30,220,17503.11,0,18804.67,0.0087,0,0.03,90,EUR
Policy,OG,570815005,False,1957-08-15,2022-07-30,221,1816.21,0,1782.92,0.0097,0,0.03,90,EUR
Policy,OG,570816010,False,1957-08-16,2022-07-30,221,11753.39,31894.1,10177.63,0.0133,0.0124,0.0125,90,EUR
Policy,OG,570817008,False,1957-08-17,2022-07-30,221,1435.35,1759.69,1437.22,0.0133,0.0124,0.0125,90,EUR
Policy,OG,570820004,False,1957-08-20,2022-07-30,221,125.78,104.02,106.72,0.0097,0.00652702364929821,0.03,90,EUR
Policy,OG,570824004,False,1957-08-24,2022-07-30,220,39547.41,0,41064.42,0.0087,0,0.03,90,EUR
Policy,OG,570825003,True,1957-08-25,2022-07-30,220,13627.74,0,14032.44,0.0087,0,0.03,90,EUR
Policy,OG,570826004,False,1957-08-26,2022-07-30,221,34600.82,8791.78,32949.95,0.0123016167246903,0.0105,0.0176595176927431,90,EUR
Policy,OG,570828013,True,1957-08-28,2022-07-30,220,1337.7,0,1353.44,0.0087,0,0.03,0,EUR
Policy,OG,570829001,False,1957-08-29,2022-07-30,220,68068.95,0,72319.41,0.0087,0,0.03,90,EUR
Policy,OG,570831007,False,1957-08-31,2022-07-30,221,12229.79,0,10395.3,0.0133,0,0.0125,90,EUR
Policy,OG,570831008,False,1957-08-31,2022-07-30,221,26078.96,0,21970.5,0.0133,0,0.0125,90,EUR
Policy,OG,570902001,True,1957-09-02,2022-08-30,220,19780.81,0,20827.05,0.0087,0,0.03,0,EUR
Policy,OG,570903005,False,1957-09-03,2022-08-30,220,838.16,0,2130.88,0.0087,0,0.03,90,EUR
Policy,OG,570905005,False,1957-09-05,2022-08-30,221,10624.81,14616.35,9019.32,0.0133,0.0125,0.0125,90,EUR
Policy,OG,570907002,True,1957-09-07,2022-08-30,220,4902.35,0,5144.12,0.0087,0,0.03,90,EUR
Policy,OG,570908010,True,1957-09-08,2022-08-30,220,7115.46,0,7442.52,0.0087,0,0.03,90,EUR
Policy,OG,570908014,False,1957-09-08,2022-08-30,221,2066.27,0,1788.43,0.0133,0,0.0125,90,EUR
Policy,OG,570910003,False,1957-09-10,2022-08-30,220,3709.13,0,22873.13,0.0087,0,0.03,0,EUR
Policy,OG,570910005,False,1957-09-10,2024-09-30,221,116265.75,0,104826.42,0.0133,0,0.0125,0,EUR
Policy,OG,570910007,False,1957-09-10,2022-08-30,221,21206.3,107917.07,17433.29,0.0133,0.0110680802860938,0.0125,90,EUR
Policy,OG,570917008,True,1957-09-17,2022-08-30,221,3915.2,4398.66,3625.43,0.0133,0.0124,0.0125,90,EUR
Policy,OG,570922004,False,1957-09-22,2022-08-30,221,1445.27,0,1253.65,0.0133,0,0.0125,90,EUR
Policy,OG,570923005,False,1957-09-23,2022-08-30,220,28228.47,0,28661.21,0.0087,0,0.03,90,EUR
Policy,OG,570924002,False,1957-09-24,2022-08-30,220,34241.83,0,34502.19,0.0087,0,0.03,90,EUR
Policy,OG,570924003,True,1957-09-24,2022-08-30,220,16663.42,0,17278.81,0.0087,0,0.03,90,EUR
Policy,OG,570924007,False,1957-09-24,2022-08-30,221,18285.85,21789.89,15357.11,0.0133,0.0124,0.0125,90,EUR
Policy,OG,570925001,False,1957-09-25,2022-08-30,220,28111.18,0,28143.89,0.0087,0,0.03,90,EUR
Policy,OG,571001005,False,1957-10-01,2022-09-30,221,10353.77,13537.31,9416.64,0.0133,0.0125,0.0125,0,EUR
Policy,OG,571008006,False,1957-10-08,2022-09-30,220,1582.46,0,1953.83,0.0087,0,0.03,90,EUR
Policy,OG,571009008,False,1957-10-09,2022-09-30,221,8961.39,10073.26,8201.15,0.0133,0.0115294861842144,0.0125,0,EUR
Policy,OG,571012005,False,1957-10-12,2022-09-30,220,3875,0,3845.72,0.0087,0,0.03,90,EUR
Policy,OG,571015010,True,1957-10-15,2022-09-30,221,8142.5,6102.92,7723.38,0.0120936054037458,0.0124,0.0187466465459423,90,EUR
Policy,OG,571018007,False,1957-10-18,2022-09-30,220,60767.38,0,62218.01,0.0087,0,0.03,90,EUR
Policy,OG,571027007,False,1957-10-27,2022-09-30,220,5872.08,0,5871.77,0.0087,0,0.03,90,EUR
Policy,OG,571027013,False,1957-10-27,2022-09-30,221,14530.31,8271.22,14412.92,0.0133,0.0124,0.0125,90,EUR
Policy,OG,571028014,False,1957-10-28,2022-09-30,221,9617.98,0,8183.69,0.0133,0,0.0125,0,EUR
Policy,OG,571029015,False,1957-10-29,2022-09-30,221,1890.71,0,1841.17,0.0097,0,0.03,0,EUR
Policy,OG,571101005,False,1957-11-01,2022-10-30,220,3423.62,0,3384.9,0.0087,0,0.03,0,EUR
Policy,OG,571102012,True,1957-11-02,2022-10-30,220,15808.73,0,16401.96,0.0087,0,0.03,90,EUR
Policy,OG,571103008,True,1957-11-03,2022-10-30,220,8156.92,0,8469.59,0.0087,0,0.03,90,EUR
Policy,OG,571103011,True,1957-11-03,2022-10-30,221,823.3,0,1108.92,0.0064,0,0.04,0,EUR
Policy,OG,571103012,True,1957-11-03,2022-10-30,221,6225.92,0,5182.6,0.0133,0,0.0125,90,EUR
Policy,OG,571105003,False,1957-11-05,2022-10-30,220,60593.94,0,62976.91,0.0087,0,0.03,90,EUR
Policy,OG,571115004,False,1957-11-15,2022-10-30,220,37664.05,0,37946.62,0.0087,0,0.03,90,EUR
Policy,OG,571118009,True,1957-11-18,2022-10-30,221,1984.86,1600,1905.34,0.0133,0.010471215,0.0125,90,EUR
Policy,OG,571120002,False,1957-11-20,2022-10-30,220,10057.49,0,11127.12,0.0087,0,0.03,90,EUR
