Id,Security Id,Security Id Scheme,Start Date,End Date,Fixed Rate,Coupon Frequency,First coupon,Currency,Notional
XS0605214336,XS0605214336,OG-Security,2011-03-15,2021-03-15,4.75,1,2011-03-15,EUR,1
XS0605958791,XS0605958791,OG-Security,2011-03-17,2021-01-15,3.625,1,2011-03-17,EUR,1
XS0611398008,XS0611398008,OG-Security,2011-03-30,2022-03-30,6.625,1,2011-03-30,EUR,1
XS0629937409,XS0629937409,OG-Security,2011-05-24,2021-05-24,4,1,2011-05-24,EUR,1
XS0648186517,XS0648186517,OG-Security,2011-07-13,2021-07-13,3.625,1,2011-07-13,EUR,1
XS0670798171,XS0670798171,OG-Security,2011-08-30,2021-08-30,2.875,1,2011-08-30,EUR,1
XS0671138377,XS0671138377,OG-Security,2011-08-31,2021-08-31,2.875,1,2011-08-31,EUR,1
XS0676294696,XS0676294696,OG-Security,2011-09-13,2021-09-15,2.75,1,2011-09-13,EUR,1
XS0746010908,XS0746010908,OG-Security,2012-02-14,2024-02-14,3.625,1,2012-02-14,EUR,1
XS0750894577,XS0750894577,OG-Security,2012-02-24,2022-05-24,3.875,1,2012-02-24,EUR,1
XS0752092311,XS0752092311,OG-Security,2012-03-01,2022-03-01,4.25,1,2012-03-01,EUR,1
XS0758420748,XS0758420748,OG-Security,2012-03-19,2024-03-19,3.5,1,2012-03-19,EUR,1
XS0760364116,XS0760364116,OG-Security,2012-03-28,2022-03-28,3.625,1,2012-03-28,EUR,1
XS0787786440,XS0787786440,OG-Security,2012-05-29,2024-05-29,3,1,2012-05-29,EUR,1
XS0802174044,XS0802174044,OG-Security,2012-07-12,2021-07-12,3,1,2012-07-12,EUR,1
XS0811124790,XS0811124790,OG-Security,2012-08-01,2021-02-01,3.25,1,2012-08-01,EUR,1
XS0811554962,XS0811554962,OG-Security,2012-08-02,2020-08-04,2.125,1,2012-08-02,EUR,1
XS0825855751,XS0825855751,OG-Security,2012-09-06,2022-09-06,2.25,1,2012-09-06,EUR,1
XS0831560742,XS0831560742,OG-Security,2012-09-24,2020-09-24,2.5,1,2012-09-24,EUR,1
XS0834367863,XS0834367863,OG-Security,2012-09-27,2022-09-27,2.625,1,2012-09-27,EUR,1
XS0834385923,XS0834385923,OG-Security,2012-09-25,2027-09-24,3.25,1,2012-09-25,EUR,1
XS0854746343,XS0854746343,OG-Security,2012-11-15,2022-11-15,2.625,1,2012-11-15,EUR,1
XS0858366098,XS0858366098,OG-Security,2012-11-27,2020-09-15,1.375,1,2012-11-27,EUR,1
XS0861594652,XS0861594652,OG-Security,2012-12-04,2020-12-04,1.875,1,2012-12-04,EUR,1
XS0863484035,XS0863484035,OG-Security,2012-12-13,2022-12-13,2.375,1,2012-12-13,EUR,1
XS0863907522,XS0863907522,OG-Security,2012-12-12,2042-12-12,7.75,1,2012-12-12,EUR,1
XS0866310088,XS0866310088,OG-Security,2012-12-17,2032-12-17,3.55,1,2012-12-17,EUR,1
XS0867612466,XS0867612466,OG-Security,2013-06-07,2023-06-07,4,1,2013-06-07,EUR,1
XS0874864860,XS0874864860,OG-Security,2013-01-22,2023-01-23,3.987,1,2013-01-22,EUR,1
XS0877622034,XS0877622034,OG-Security,2013-01-24,2023-01-24,2.375,1,2013-01-24,EUR,1
XS0879869187,XS0879869187,OG-Security,2013-02-01,2021-02-01,3.5,1,2013-02-01,EUR,1
XS0881362502,XS0881362502,OG-Security,2013-02-01,2023-02-01,2.375,1,2013-02-01,EUR,1
XS0909369489,XS0909369489,OG-Security,2013-04-03,2023-04-03,3.125,1,2013-04-03,EUR,1
XS0911388675,XS0911388675,OG-Security,2013-04-04,2043-04-04,6,1,2013-04-04,EUR,1
XS0911691003,XS0911691003,OG-Security,2013-04-04,2021-04-06,2,1,2013-04-04,EUR,1
XS0914294979,XS0914294979,OG-Security,2013-04-10,2021-01-29,3.375,1,2013-04-10,EUR,1
XS0924998809,XS0924998809,OG-Security,2013-04-30,2033-04-29,3.125,1,2013-04-30,EUR,1
XS0940293763,XS0940293763,OG-Security,2013-06-05,2028-06-05,3,1,2013-06-05,EUR,1
XS0942082115,XS0942082115,OG-Security,2013-06-12,2025-06-12,2.875,1,2013-06-12,EUR,1
XS0951155869,XS0951155869,OG-Security,2013-07-10,2023-07-10,3.125,1,2013-07-10,EUR,1
XS0951395317,XS0951395317,OG-Security,2013-07-09,2020-07-09,1.875,1,2013-07-09,EUR,1
XS0951553592,XS0951553592,OG-Security,2013-07-05,2043-07-05,6.125,1,2013-07-05,EUR,1
XS0951565091,XS0951565091,OG-Security,2013-07-09,2023-07-10,3.25,1,2013-07-09,EUR,1
XS0968316256,XS0968316256,OG-Security,2013-09-04,2020-09-04,2,1,2013-09-04,EUR,1
XS0969341147,XS0969341147,OG-Security,2013-09-06,2073-09-06,6.375,1,2013-09-06,EUR,1
XS0969572204,XS0969572204,OG-Security,2013-09-10,2025-09-10,2.875,1,2013-09-10,EUR,1
XS0972165681,XS0972165681,OG-Security,2013-09-13,2021-02-17,2.517,1,2013-09-13,EUR,1
XS0972165848,XS0972165848,OG-Security,2013-09-30,2020-09-30,2,1,2013-09-30,EUR,1
XS0972523947,XS0972523947,OG-Security,2013-09-18,2025-09-18,5.75,1,2013-09-18,EUR,1
XS0972530561,XS0972530561,OG-Security,2013-09-19,2023-09-19,3.375,1,2013-09-19,EUR,1
XS0974877150,XS0974877150,OG-Security,2013-09-30,2020-09-30,3.375,1,2013-09-30,EUR,1
XS0975256685,XS0975256685,OG-Security,2013-10-07,2021-10-07,3.625,1,2013-10-07,EUR,1
XS0981442931,XS0981442931,OG-Security,2013-10-15,2020-10-15,2.75,1,2013-10-15,EUR,1
XS0982549197,XS0982549197,OG-Security,2013-10-21,2020-10-21,1.75,1,2013-10-21,EUR,1
XS0983704718,XS0983704718,OG-Security,2013-10-21,2025-10-21,4,1,2013-10-21,EUR,1
XS0984087204,XS0984087204,OG-Security,2013-10-22,2033-10-24,3,1,2013-10-22,EUR,1
XS0986174851,XS0986174851,OG-Security,2013-10-29,2021-02-26,2.875,1,2013-10-29,EUR,1
XS0990109240,XS0990109240,OG-Security,2013-11-13,2022-01-31,3,1,2013-11-13,EUR,1
XS0991099630,XS0991099630,OG-Security,2013-11-07,2025-11-07,2.875,1,2013-11-07,EUR,1
XS0993145084,XS0993145084,OG-Security,2013-11-13,2021-12-17,2.65,1,2013-11-13,EUR,1
XS0993148856,XS0993148856,OG-Security,2013-11-13,2025-12-17,3.5,1,2013-11-13,EUR,1
XS0994797529,XS0994797529,OG-Security,2013-11-19,2020-11-19,1.375,1,2013-11-19,EUR,1
XS0995380580,XS0995380580,OG-Security,2013-11-20,2021-01-20,4.125,1,2013-11-20,EUR,1
XS0995643003,XS0995643003,OG-Security,2013-11-20,2023-11-20,3,1,2013-11-20,EUR,1
XS0995811741,XS0995811741,OG-Security,2013-11-20,2020-11-20,2.75,1,2013-11-20,EUR,1
XS0996354956,XS0996354956,OG-Security,2013-11-22,2021-11-22,2.625,1,2013-11-22,EUR,1
XS1001749289,XS1001749289,OG-Security,2013-12-06,2028-12-06,3.125,1,2013-12-06,EUR,1
XS1014018045,XS1014018045,OG-Security,2014-01-16,2024-01-16,2.5,1,2014-01-16,EUR,1
XS1014627571,XS1014627571,OG-Security,2014-01-14,2021-01-14,3.25,1,2014-01-14,EUR,1
XS1016363308,XS1016363308,OG-Security,2014-01-16,2021-01-15,0,4,2014-01-16,EUR,1
XS1017763100,XS1017763100,OG-Security,2014-01-21,2021-01-21,2.625,1,2014-01-21,EUR,1
XS1017833242,XS1017833242,OG-Security,2014-01-22,2024-01-22,2.5,1,2014-01-22,EUR,1
XS1018032950,XS1018032950,OG-Security,2014-01-17,2022-01-17,3.5,1,2014-01-17,EUR,1
XS1019709069,XS1019709069,OG-Security,2014-01-22,2021-01-22,2,1,2014-01-22,EUR,1
XS1023268573,XS1023268573,OG-Security,2014-01-24,2021-01-25,1.875,1,2014-01-24,EUR,1
XS1028599287,XS1028599287,OG-Security,2014-02-07,2099-12-31,5.25,1,2014-02-07,EUR,1
XS1028950290,XS1028950290,OG-Security,2014-07-15,2099-12-31,4.5,1,2014-07-15,EUR,1
XS1030900242,XS1030900242,OG-Security,2014-02-12,2026-02-17,3.25,1,2014-02-12,EUR,1
XS1031019562,XS1031019562,OG-Security,2014-02-11,2023-02-15,2.5,1,2014-02-11,EUR,1
XS1033736890,XS1033736890,OG-Security,2014-02-18,2021-02-18,2.75,1,2014-02-18,EUR,1
XS1037382535,XS1037382535,OG-Security,2014-02-25,2026-02-25,3.625,1,2014-02-25,EUR,1
XS1040506112,XS1040506112,OG-Security,2014-02-28,2021-09-28,2.177,1,2014-02-28,EUR,1
XS1040506898,XS1040506898,OG-Security,2014-02-28,2026-02-27,2.972,1,2014-02-28,EUR,1
XS1044744032,XS1044744032,OG-Security,2014-03-12,2021-04-15,1.5,1,2014-03-12,EUR,1
XS1046827405,XS1046827405,OG-Security,2014-03-20,2026-03-20,2.875,1,2014-03-20,EUR,1
XS1048519596,XS1048519596,OG-Security,2014-03-28,2021-03-29,2.25,1,2014-03-28,EUR,1
XS1048519679,XS1048519679,OG-Security,2014-03-25,2026-03-25,2.5,1,2014-03-25,EUR,1
XS1048521733,XS1048521733,OG-Security,2014-03-24,2021-03-24,1.625,1,2014-03-24,EUR,1
XS1048529041,XS1048529041,OG-Security,2014-03-24,2026-03-24,2.5,1,2014-03-24,EUR,1
XS1050547857,XS1050547857,OG-Security,2014-03-31,2021-03-31,2.375,1,2014-03-31,EUR,1
XS1051003538,XS1051003538,OG-Security,2014-04-01,2021-04-01,2.75,1,2014-04-01,EUR,1
XS1054522922,XS1054522922,OG-Security,2014-04-08,2044-04-08,4.625,1,2014-04-08,EUR,1
XS1055037177,XS1055037177,OG-Security,2014-04-08,2099-12-31,6.5,4,2014-04-08,EUR,1
XS1055095704,XS1055095704,OG-Security,2014-04-09,2021-04-09,1.375,1,2014-04-09,EUR,1
XS1057055060,XS1057055060,OG-Security,2014-04-24,2022-10-24,2.5,1,2014-04-24,EUR,1
XS1057478023,XS1057478023,OG-Security,2014-04-16,2021-04-16,1.375,1,2014-04-16,EUR,1
XS1060350326,XS1060350326,OG-Security,2014-04-24,2024-04-24,1.75,1,2014-04-24,EUR,1
XS1068874970,XS1068874970,OG-Security,2014-05-22,2024-05-22,2.375,1,2014-05-22,EUR,1
XS1069439740,XS1069439740,OG-Security,2014-05-20,2099-12-31,3.875,1,2014-05-20,EUR,1
XS1069552393,XS1069552393,OG-Security,2014-05-23,2022-05-23,1.875,1,2014-05-23,EUR,1
XS1070075988,XS1070075988,OG-Security,2014-05-23,2021-05-24,1.75,1,2014-05-23,EUR,1
XS1071713470,XS1071713470,OG-Security,2014-05-28,2024-05-28,2.5,1,2014-05-28,EUR,1
XS1072796870,XS1072796870,OG-Security,2014-05-28,2026-05-28,2.5,1,2014-05-28,EUR,1
XS1074144871,XS1074144871,OG-Security,2014-06-03,2026-06-03,2.875,1,2014-06-03,EUR,1
XS1076018131,XS1076018131,OG-Security,2014-06-11,2024-03-15,2.4,1,2014-06-11,EUR,1
XS1076781589,XS1076781589,OG-Security,2014-06-13,2099-12-31,4.375,1,2014-06-13,EUR,1
XS1077631635,XS1077631635,OG-Security,2014-06-13,2021-06-13,1.625,1,2014-06-13,EUR,1
XS1079726334,XS1079726334,OG-Security,2014-06-19,2024-06-19,2.375,1,2014-06-19,EUR,1
XS1083986718,XS1083986718,OG-Security,2014-07-03,2044-07-03,3.875,1,2014-07-03,EUR,1
XS1086835979,XS1086835979,OG-Security,2014-07-15,2022-07-15,1.75,1,2014-07-15,EUR,1
XS1107890763,XS1107890763,OG-Security,2014-09-10,2021-09-10,1,1,2014-09-10,EUR,1
XS1109802568,XS1109802568,OG-Security,2014-09-11,2025-09-11,1.875,1,2014-09-11,EUR,1
XS1110558407,XS1110558407,OG-Security,2014-09-16,2026-09-16,2.5,1,2014-09-16,EUR,1
XS1111324700,XS1111324700,OG-Security,2014-09-18,2022-01-18,2.625,1,2014-09-18,EUR,1
XS1111559925,XS1111559925,OG-Security,2014-09-18,2029-09-18,2.125,1,2014-09-18,EUR,1
XS1112013666,XS1112013666,OG-Security,2014-09-22,2026-09-22,2.25,1,2014-09-22,EUR,1
XS1112678989,XS1112678989,OG-Security,2014-09-22,2026-09-22,1.875,1,2014-09-22,EUR,1
XS1112850125,XS1112850125,OG-Security,2014-09-23,2024-09-23,2.375,1,2014-09-23,EUR,1
XS1115498260,XS1115498260,OG-Security,2014-10-01,2099-12-31,5,1,2014-10-01,EUR,1
XS1115800655,XS1115800655,OG-Security,2014-09-30,2099-12-31,5,1,2014-09-30,EUR,1
XS1117279379,XS1117279379,OG-Security,2015-12-08,2025-12-08,1.5,1,2015-12-08,EUR,1
XS1117297785,XS1117297785,OG-Security,2015-05-06,2025-05-06,1.25,1,2015-05-06,EUR,1
XS1120892507,XS1120892507,OG-Security,2014-10-17,2029-10-17,2.932,1,2014-10-17,EUR,1
XS1132402709,XS1132402709,OG-Security,2014-10-31,2021-10-31,1.375,1,2014-10-31,EUR,1
XS1134541306,XS1134541306,OG-Security,2014-11-07,2099-12-31,3.941,1,2014-11-07,EUR,1
XS1135334800,XS1135334800,OG-Security,2014-11-10,2022-11-10,1,1,2014-11-10,EUR,1
XS1135337498,XS1135337498,OG-Security,2014-11-10,2026-11-10,1.625,1,2014-11-10,EUR,1
XS1140297000,XS1140297000,OG-Security,2014-11-19,2021-11-19,0.625,1,2014-11-19,EUR,1
XS1142279782,XS1142279782,OG-Security,2014-11-24,2025-04-15,2,1,2014-11-24,EUR,1
XS1143093976,XS1143093976,OG-Security,2014-11-26,2024-11-26,1.25,1,2014-11-26,EUR,1
XS1143163183,XS1143163183,OG-Security,2014-11-26,2023-05-26,1.25,1,2014-11-26,EUR,1
XS1144086110,XS1144086110,OG-Security,2014-12-02,2022-06-01,1.45,1,2014-12-02,EUR,1
XS1146282634,XS1146282634,OG-Security,2014-12-01,2024-03-01,1.625,1,2014-12-01,EUR,1
XS1146286205,XS1146286205,OG-Security,2014-12-01,2031-12-01,2.625,1,2014-12-01,EUR,1
XS1152338072,XS1152338072,OG-Security,2014-12-12,2074-12-12,2.625,1,2014-12-12,EUR,1
XS1166160173,XS1166160173,OG-Security,2015-01-14,2022-01-14,1.125,1,2015-01-14,EUR,1
XS1166201035,XS1166201035,OG-Security,2015-01-14,2025-01-14,1.25,1,2015-01-14,EUR,1
XS1167352613,XS1167352613,OG-Security,2015-01-20,2022-01-20,0.875,1,2015-01-20,EUR,1
XS1168962063,XS1168962063,OG-Security,2015-01-21,2025-01-21,1,1,2015-01-21,EUR,1
XS1169977896,XS1169977896,OG-Security,2015-01-21,2022-01-21,0.625,1,2015-01-21,EUR,1
XS1170787797,XS1170787797,OG-Security,2015-01-23,2023-01-23,1,1,2015-01-23,EUR,1
XS1171489393,XS1171489393,OG-Security,2015-01-21,2022-07-21,0.75,1,2015-01-21,EUR,1
XS1171526772,XS1171526772,OG-Security,2015-01-27,2022-01-27,0.625,1,2015-01-27,EUR,1
XS1173792059,XS1173792059,OG-Security,2015-01-28,2025-01-28,1.75,1,2015-01-28,EUR,1
XS1176079843,XS1176079843,OG-Security,2015-01-27,2025-01-27,1.966,1,2015-01-27,EUR,1
XS1178105851,XS1178105851,OG-Security,2015-02-02,2022-02-02,0.875,1,2015-02-02,EUR,1
XS1179916017,XS1179916017,OG-Security,2015-02-03,2025-06-03,1.25,1,2015-02-03,EUR,1
XS1180651587,XS1180651587,OG-Security,2015-02-04,2099-12-31,4.25,1,2015-02-04,EUR,1
XS1186131717,XS1186131717,OG-Security,2015-02-10,2022-02-10,1.134,1,2015-02-10,EUR,1
XS1186176571,XS1186176571,OG-Security,2015-02-11,2030-02-11,1.5,1,2015-02-11,EUR,1
XS1188094673,XS1188094673,OG-Security,2015-02-11,2022-02-11,0.75,1,2015-02-11,EUR,1
XS1190624038,XS1190624038,OG-Security,2015-02-17,2027-02-17,1.25,1,2015-02-17,EUR,1
XS1190624111,XS1190624111,OG-Security,2015-02-17,2023-02-17,0.875,1,2015-02-17,EUR,1
XS1190973559,XS1190973559,OG-Security,2015-02-16,2023-02-16,1.109,1,2015-02-16,EUR,1
XS1195201931,XS1195201931,OG-Security,2015-02-26,2099-12-31,2.25,1,2015-02-26,EUR,1
XS1195202822,XS1195202822,OG-Security,2015-02-26,2099-12-31,2.625,1,2015-02-26,EUR,1
XS1195574881,XS1195574881,OG-Security,2015-02-27,2025-02-27,2.625,1,2015-02-27,EUR,1
XS1196380031,XS1196380031,OG-Security,2015-03-09,2035-03-15,2.45,1,2015-03-09,EUR,1
XS1196503137,XS1196503137,OG-Security,2015-03-03,2027-03-03,1.8,1,2015-03-03,EUR,1
XS1196759010,XS1196759010,OG-Security,2015-03-03,2022-03-03,0.75,1,2015-03-03,EUR,1
XS1197351577,XS1197351577,OG-Security,2015-03-04,2022-03-04,1.125,1,2015-03-04,EUR,1
XS1197833137,XS1197833137,OG-Security,2015-03-09,2035-03-09,1.625,1,2015-03-09,EUR,1
XS1201001572,XS1201001572,OG-Security,2015-03-18,2025-03-18,2.5,1,2015-03-18,EUR,1
XS1202212137,XS1202212137,OG-Security,2015-03-13,2022-03-13,0.875,1,2015-03-13,EUR,1
XS1202213291,XS1202213291,OG-Security,2015-03-13,2027-03-13,1.4,1,2015-03-13,EUR,1
XS1202846819,XS1202846819,OG-Security,2015-03-17,2021-03-17,1.25,1,2015-03-17,EUR,1
XS1204154410,XS1204154410,OG-Security,2015-03-17,2027-03-17,2.625,1,2015-03-17,EUR,1
XS1209863254,XS1209863254,OG-Security,2015-03-26,2025-03-26,1.375,1,2015-03-26,EUR,1
XS1218821756,XS1218821756,OG-Security,2015-04-16,2025-04-16,1,1,2015-04-16,EUR,1
XS1219462543,XS1219462543,OG-Security,2015-04-24,2025-04-24,1.125,1,2015-04-24,EUR,1
XS1219642441,XS1219642441,OG-Security,2015-04-22,2027-04-22,2,1,2015-04-22,EUR,1
XS1222422856,XS1222422856,OG-Security,2015-04-23,2022-04-25,1.125,1,2015-04-23,EUR,1
XS1222591023,XS1222591023,OG-Security,2015-04-23,2075-04-23,3,1,2015-04-23,EUR,1
XS1224955408,XS1224955408,OG-Security,2015-04-28,2030-04-29,1.5,1,2015-04-28,EUR,1
XS1225004461,XS1225004461,OG-Security,2015-04-28,2022-10-28,0.75,1,2015-04-28,EUR,1
XS1231153096,XS1231153096,OG-Security,2015-06-05,2037-02-25,3.1261,4,2015-06-05,EUR,1
XS1238901166,XS1238901166,OG-Security,2015-05-28,2023-05-26,1.25,1,2015-05-28,EUR,1
XS1241581179,XS1241581179,OG-Security,2015-06-04,2021-06-04,0.875,1,2015-06-04,EUR,1
XS1242413679,XS1242413679,OG-Security,2015-06-04,2045-12-04,3.375,1,2015-06-04,EUR,1
XS1243995641,XS1243995641,OG-Security,2015-06-09,2025-06-09,0.75,1,2015-06-09,EUR,1
XS1250034276,XS1250034276,OG-Security,2015-07-21,2022-07-21,2.15,1,2015-07-21,EUR,1
XS1253955469,XS1253955469,OG-Security,2015-06-30,2025-06-30,2.875,1,2015-06-30,EUR,1
XS1254428896,XS1254428896,OG-Security,2015-06-30,2025-06-30,3,1,2015-06-30,EUR,1
XS1255436005,XS1255436005,OG-Security,2015-07-08,2022-01-04,1.7,1,2015-07-08,EUR,1
XS1265805090,XS1265805090,OG-Security,2015-07-27,2023-07-27,2,1,2015-07-27,EUR,1
XS1271698612,XS1271698612,OG-Security,2015-08-05,2022-03-15,0.375,1,2015-08-05,EUR,1
XS1284570626,XS1284570626,OG-Security,2015-09-01,2022-09-01,1.375,1,2015-09-01,EUR,1
XS1288335521,XS1288335521,OG-Security,2015-09-09,2021-03-09,1,1,2015-09-09,EUR,1
XS1288342659,XS1288342659,OG-Security,2015-09-11,2022-11-10,1.375,1,2015-09-11,EUR,1
XS1288849471,XS1288849471,OG-Security,2015-09-10,2025-09-10,2.375,1,2015-09-10,EUR,1
XS1288858548,XS1288858548,OG-Security,2015-09-11,2025-09-11,3,1,2015-09-11,EUR,1
XS1288894691,XS1288894691,OG-Security,2015-09-15,2025-09-15,1.75,1,2015-09-15,EUR,1
XS1288903278,XS1288903278,OG-Security,2015-09-10,2022-09-12,1.5,1,2015-09-10,EUR,1
XS1290850707,XS1290850707,OG-Security,2015-09-14,2022-09-14,1.625,1,2015-09-14,EUR,1
XS1291448824,XS1291448824,OG-Security,2015-09-16,2022-09-16,2.25,1,2015-09-16,EUR,1
XS1292389415,XS1292389415,OG-Security,2015-09-17,2027-09-17,2,1,2015-09-17,EUR,1
XS1292474282,XS1292474282,OG-Security,2015-09-17,2022-09-19,0.375,1,2015-09-17,EUR,1
XS1293087703,XS1293087703,OG-Security,2015-09-24,2022-09-26,1.375,1,2015-09-24,EUR,1
XS1294342792,XS1294342792,OG-Security,2015-12-07,2099-12-31,5.25,1,2015-12-07,EUR,1
XS1294518318,XS1294518318,OG-Security,2015-09-22,2022-09-22,0.625,1,2015-09-22,EUR,1
XS1309436753,XS1309436753,OG-Security,2015-10-22,2076-04-22,4.75,1,2015-10-22,EUR,1
XS1310032260,XS1310032260,OG-Security,2015-10-22,2035-10-22,2.125,1,2015-10-22,EUR,1
XS1310493744,XS1310493744,OG-Security,2015-10-26,2022-10-26,1.5,1,2015-10-26,EUR,1
XS1310647729,XS1310647729,OG-Security,2015-10-23,2020-10-23,0.125,1,2015-10-23,EUR,1
XS1310934382,XS1310934382,OG-Security,2015-10-26,2026-04-27,2,1,2015-10-26,EUR,1
XS1311139601,XS1311139601,OG-Security,2015-10-27,2022-10-27,0.375,1,2015-10-27,EUR,1
XS1311440082,XS1311440082,OG-Security,2015-10-27,2047-10-27,5.5,1,2015-10-27,EUR,1
XS1314318301,XS1314318301,OG-Security,2015-11-02,2023-11-02,1.125,1,2015-11-02,EUR,1
XS1315157153,XS1315157153,OG-Security,2015-11-04,2020-11-04,0.125,1,2015-11-04,EUR,1
XS1316037545,XS1316037545,OG-Security,2015-11-12,2020-11-12,1.5,1,2015-11-12,EUR,1
XS1316569638,XS1316569638,OG-Security,2015-11-04,2025-11-04,1.875,1,2015-11-04,EUR,1
XS1317439559,XS1317439559,OG-Security,2015-11-10,2025-11-10,1.875,1,2015-11-10,EUR,1
XS1317725726,XS1317725726,OG-Security,2015-11-09,2020-11-09,1.528,1,2015-11-09,EUR,1
XS1319647068,XS1319647068,OG-Security,2015-11-11,2025-11-11,2.625,1,2015-11-11,EUR,1
XS1325080890,XS1325080890,OG-Security,2015-11-25,2020-11-25,0.875,1,2015-11-25,EUR,1
XS1325645825,XS1325645825,OG-Security,2015-11-27,2026-01-27,2.75,1,2015-11-27,EUR,1
XS1333139746,XS1333139746,OG-Security,2015-12-14,2022-12-14,1.125,1,2015-12-14,EUR,1
XS1333702691,XS1333702691,OG-Security,2015-12-16,2021-02-16,0.875,1,2015-12-16,EUR,1
XS1334225361,XS1334225361,OG-Security,2015-12-16,2020-12-16,2.125,1,2015-12-16,EUR,1
XS1342506158,XS1342506158,OG-Security,2016-01-14,2036-01-14,1.5,1,2016-01-14,EUR,1
XS1346089359,XS1346089359,OG-Security,2016-01-18,2021-01-18,0.375,1,2016-01-18,EUR,1
XS1346228577,XS1346228577,OG-Security,2016-03-30,2047-07-06,3.375,1,2016-03-30,EUR,1
XS1346315200,XS1346315200,OG-Security,2016-01-20,2021-01-20,1,1,2016-01-20,EUR,1
XS1347758663,XS1347758663,OG-Security,2016-01-22,2024-01-22,0.375,1,2016-01-22,EUR,1
XS1361115402,XS1361115402,OG-Security,2016-02-09,2023-02-09,1.75,1,2016-02-09,EUR,1
XS1361554584,XS1361554584,OG-Security,2016-02-10,2036-09-15,1.125,1,2016-02-10,EUR,1
XS1362349943,XS1362349943,OG-Security,2016-02-11,2021-02-11,1.66,1,2016-02-11,EUR,1
XS1368470156,XS1368470156,OG-Security,2016-02-22,2023-02-22,1,1,2016-02-22,EUR,1
XS1370695477,XS1370695477,OG-Security,2016-03-03,2021-03-03,1.375,1,2016-03-03,EUR,1
XS1372838679,XS1372838679,OG-Security,2016-02-25,2023-08-25,1.75,1,2016-02-25,EUR,1
XS1372839214,XS1372839214,OG-Security,2016-02-25,2026-08-25,2.2,1,2016-02-25,EUR,1
XS1373987707,XS1373987707,OG-Security,2016-03-02,2022-03-02,1.875,1,2016-03-02,EUR,1
XS1375841233,XS1375841233,OG-Security,2016-03-07,2024-09-06,1.125,1,2016-03-07,EUR,1
XS1375956569,XS1375956569,OG-Security,2016-03-03,2022-03-03,1.373,1,2016-03-03,EUR,1
XS1377682676,XS1377682676,OG-Security,2016-03-10,2024-11-11,1.875,1,2016-03-10,EUR,1
XS1378880253,XS1378880253,OG-Security,2016-03-11,2026-10-01,2.875,1,2016-03-11,EUR,1
XS1379171140,XS1379171140,OG-Security,2016-03-11,2024-03-11,1.75,1,2016-03-11,EUR,1
XS1379182006,XS1379182006,OG-Security,2016-03-15,2022-03-15,1.5,1,2016-03-15,EUR,1
XS1379630608,XS1379630608,OG-Security,2016-03-16,2021-03-16,0.2,1,2016-03-16,EUR,1
XS1380334141,XS1380334141,OG-Security,2016-03-15,2024-03-15,1.3,1,2016-03-15,EUR,1
XS1382368113,XS1382368113,OG-Security,2016-03-22,2023-03-22,2.5,1,2016-03-22,EUR,1
XS1382791546,XS1382791546,OG-Security,2016-03-22,2021-10-15,0.1,1,2016-03-22,EUR,1
XS1382791975,XS1382791975,OG-Security,2016-03-23,2028-04-03,1.5,1,2016-03-23,EUR,1
XS1382792197,XS1382792197,OG-Security,2016-03-23,2023-04-03,0.625,1,2016-03-23,EUR,1
XS1384064587,XS1384064587,OG-Security,2016-04-04,2026-04-04,3.25,1,2016-04-04,EUR,1
XS1384281090,XS1384281090,OG-Security,2016-03-22,2026-05-12,1.375,1,2016-03-22,EUR,1
XS1385395121,XS1385395121,OG-Security,2016-03-23,2023-03-23,2.375,1,2016-03-23,EUR,1
XS1385945131,XS1385945131,OG-Security,2016-03-24,2026-03-24,2.375,1,2016-03-24,EUR,1
XS1387174375,XS1387174375,OG-Security,2016-03-30,2023-03-30,2.25,1,2016-03-30,EUR,1
XS1388661651,XS1388661651,OG-Security,2016-04-01,2021-04-01,0.375,1,2016-04-01,EUR,1
XS1391085740,XS1391085740,OG-Security,2016-04-08,2023-04-06,1.25,1,2016-04-08,EUR,1
XS1391086987,XS1391086987,OG-Security,2016-04-08,2028-04-06,2,1,2016-04-08,EUR,1
XS1392459381,XS1392459381,OG-Security,2016-04-11,2026-04-10,1.5,1,2016-04-11,EUR,1
XS1392927072,XS1392927072,OG-Security,2016-04-13,2026-04-13,0.5,1,2016-04-13,EUR,1
XS1395057430,XS1395057430,OG-Security,2016-04-14,2026-04-14,1.125,1,2016-04-14,EUR,1
XS1395180802,XS1395180802,OG-Security,2016-04-15,2024-04-15,2.625,1,2016-04-15,EUR,1
XS1396261338,XS1396261338,OG-Security,2016-04-15,2024-04-15,0.75,1,2016-04-15,EUR,1
XS1396767854,XS1396767854,OG-Security,2016-04-19,2026-04-19,1.25,1,2016-04-19,EUR,1
XS1400165350,XS1400165350,OG-Security,2016-04-27,2026-04-27,1.125,1,2016-04-27,EUR,1
XS1400167133,XS1400167133,OG-Security,2016-04-22,2026-04-22,0.875,1,2016-04-22,EUR,1
XS1401197253,XS1401197253,OG-Security,2016-04-28,2036-04-28,2,1,2016-04-28,EUR,1
XS1403388694,XS1403388694,OG-Security,2016-05-05,2028-05-05,1.375,1,2016-05-05,EUR,1
XS1405765733,XS1405765733,OG-Security,2016-11-09,2026-11-09,1.25,1,2016-11-09,EUR,1
XS1405769487,XS1405769487,OG-Security,2016-11-03,2025-11-03,0.875,1,2016-11-03,EUR,1
