"","INTERFACENAAM","BEDRIJFSONDERDEEL","RAPPORTAGEJAAR","RAPPORTAGEMAAND","CALCULATIEDATUM","VERSIENUMMER","SECURITY_ID","SECURITY_TYPE","S2_SCR_TYPE","CIC_CODE","SECTOR_LEVEL_2","SECTOR_LEVEL_3","SECTOR_LEVEL_4","ISIN","SECURITY_NAME","ISSUER_NAME","ISSUER_ID","COUNTRY","COUNTRY_OF_RISK","EEA","OECD","PORTFOLIO_GROUP","PORTEFEUILLE","IFRS_ACCOUNT","IFRS_BEDRIJFSNUMMER","IFRS_INTENT","COLLATERAL_POOL_ID","FONDS_CODE_IC_LENING_TEGENPARTIJ","FONDS_CODE_GEHEDGEDE_SECURITY","DOEL_HEDGE","FAIR_VALUE_EUR","OPG_RENTE_EUR","KP_OORSP_EUR","AMORT_COST_EUR","BOEKWAARDE","IMPAIRMENT","IMPAIRMENT_CORRECTIE","VALUTA","WISSELKOERS","AANTAL","KOERS","POOL_FACTOR","DEELNEMINGSFACTOR","NOMINAAL_EUR","SPAARGELDEN_BIJ_LENINGDEEL","SPAARGELDEN","COUPON_TYPE","REDEMPTION_TYPE","PREV_COUPON_DATE","NEXT_COUPON_DATE","NEXT_INTEREST_RESET_DATE","MATURITY_DATE","COUPON","COUPON_FREQUENTIE","BB_TICKER_ONDERLIGGENDE_RATE","SPREAD_OVER_ONDERLIGGENDE","WAL","PREPAYMENT_RATE","ORIGINELE_SPREAD","YIELD_TO_MATURITY","LEG","EXPIRY_DATE","TENOR","IMPLIED_VOL","STRIKE","WAARDE_ONDERLIGGENDE","BB_TICKER_ONDERLIGGENDE","SUB_INDELING_RISK","MODIFIED_DURATION_YTM","MACAULAY_DURATION_YTM","CONVEXITY_YTM","SCR_RENTE_DOWN","SCR_RENTE_UP","OVERHEIDSGEGARANDEERD","VRIJGESTELD","SPREAD_DURATION","GEM_SNP_RATING","GEM_MOODYS_RATING","GEM_FITCH_RATING","SCR_SPREAD","RISK_ULTIMATE_PARENT","SENIORITY","QUOTED","STRATEGIC_PARTICIPATION","SCR_AANDELEN","AANTAL_MAANDEN_ACHTERSTAND","WAARDE_ONDERPAND","NHG","LENINGNUMMER","LENINGDEELNUMMER","STARTDATUM_LENING","INITIELE_HOOFSOM","POSTCODE_ONDERPAND","TAXATIEDATUM_ONDERPAND","INKOMEN_HYPOTHEEKNEMER","PROGRAMMA_CODE","RATING_2ND_BEST","S2_CATEGORIE","INSTRUMENT_TYPE","ECB_LABEL","ISSUEDATE","COUPONTERMLENGTH","COUPONTERMUNIT","FIRSTCOUPONFROM","JUR_CON_COUNTERPARTY","TYPE_ZEKERHEID_COUNTERPARTY","JUR_CON_CUSTODIAN","GROEP_NAAM","GROEP","RATING_2ND_BEST_GROEP","CALL_DATE","NMR_RUN","DAT_REG_GSA","dir"
"10849","Assets","Securities",2015,9,20150930,1,"SWAPTION_DB76","SWAPTION",0,"XTB6","(None)","(None)","(None)",NA,"SWAPTION_DB76_PAY_3.5_20170307_20270309","Deutsche Bank AG","DEUTSCHE BNK OTC","DE","DE",1,1,"REAL EIGEN","REALBULEV","09110000",5030,"FVPL","DB_OTC_REAAL",NA,NA,2,254028.79,0,437500,0,254028.79,0,0,"EUR",1,1,0.1016115,1,NA,2.5e+08,NA,NA,NA,NA,NA,NA,20170307,20170307,0,1,NA,0,0,NA,999,0,0,20170307,10.01,44.1332084,3.5,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"Deutsche Bank AG","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20170309,NA,NA,NA,"Deutsche Bank AG","BBG001FFFZP6","A-",NA,996,"2015-10-09 13:22:30","PAY"
"10850","Assets","Securities",2015,9,20150930,1,"SWAPTION_DB78","SWAPTION",0,"XTB6","(None)","(None)","(None)",NA,"SWAPTION_DB78_PAY_3.5_20170308_20270310","Deutsche Bank AG","DEUTSCHE BNK OTC","DE","DE",1,1,"REAL EIGEN","REALBULEV","09110000",5030,"FVPL","DB_OTC_REAAL",NA,NA,2,51091.26,0,87500,0,51091.26,0,0,"EUR",1,1,0.1021825,1,NA,5e+07,NA,NA,NA,NA,NA,NA,20170308,20170308,0,1,NA,0,0,NA,999,0,0,20170308,10.01,44.1135599,3.5,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"Deutsche Bank AG","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20170310,NA,NA,NA,"Deutsche Bank AG","BBG001FFFZP6","A-",NA,996,"2015-10-09 13:22:30","PAY"
"10969","Assets","Securities",2015,9,20150930,1,"SWAPTION_HSBC20","SWAPTION",0,"XTC6","NONE","NONE","NONE",NA,"SWAPTION_HSBC20_REC_1.5_20161121_20461123","HSBC Bank Plc","HSBC BANK OTC","GB","GB",1,1,"REAL EIGEN","REALBULEV","09110000",5030,"FVPL","HSBC_OTC_REAAL",NA,NA,2,2176312.21,0,1128950,0,2176312.21,0,0,"EUR",1,1,6.4964543,1,NA,33500000,NA,NA,NA,NA,NA,NA,20161121,20161121,0,1,NA,0,0,NA,999,0,0,20161121,30.02,49.4788882,1.5,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"HSBC Holdings PLC","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20161123,NA,NA,NA,"HSBC Holdings PLC","BBG001FW5RD1","A+",NA,996,"2015-10-09 13:22:30","REC"
"10970","Assets","Securities",2015,9,20150930,1,"SWAPTION_HSBC25","SWAPTION",0,"XTB6","NONE","NONE","NONE",NA,"SWAPTION_HSBC25_Payer_3.2_20161121_20461123","HSBC Bank Plc","HSBC BANK OTC","GB","GB",1,1,"REAL EIGEN","REALBULEV","09110000",5030,"FVPL","HSBC_OTC_REAAL",NA,NA,2,113601.34,0,572850,0,113601.34,0,0,"EUR",1,1,0.3391085,1,NA,33500000,NA,NA,NA,NA,NA,NA,20161121,20161121,0,1,NA,0,0,NA,999,0,0,20161121,30.02,37.0987029,3.2,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"HSBC Holdings PLC","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20161123,NA,NA,NA,"HSBC Holdings PLC","BBG001FW5RD1","A+",NA,996,"2015-10-09 13:22:30","PAY"
"10971","Assets","Securities",2015,9,20150930,1,"SWAPTION_HSBC27","SWAPTION",0,"XTB6","NONE","NONE","NONE",NA,"SWAPTION_HSBC27_Payer_3.5_20350828","HSBC Bank Plc","HSBC BANK OTC","GB","GB",1,1,"REAL EIGEN","REALBULEV","09110000",5030,"FVPL","HSBC_OTC_REAAL",NA,NA,2,1940791.28,0,1860000,0,1940791.28,0,0,"EUR",1,1,3.8815826,1,NA,5e+07,NA,NA,NA,NA,NA,NA,20350828,20350828,0,1,NA,0,0,NA,999,0,0,20350828,10.01,31.6919406,3.5,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"HSBC Holdings PLC","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20350830,NA,NA,NA,"HSBC Holdings PLC","BBG001FW5RD1","A+",NA,996,"2015-10-09 13:22:30","PAY"
"10972","Assets","Securities",2015,9,20150930,1,"SWAPTION_HSBC29","SWAPTION",0,"XTB6","NONE","NONE","NONE",NA,"SWAPTION_HSBC29_Payer_3.5_20170303","HSBC Bank Plc","HSBC BANK OTC","GB","GB",1,1,"REAL EIGEN","REALBULEV","09110000",5030,"FVPL","HSBC_OTC_REAAL",NA,NA,2,249548.79,0,425000,0,249548.79,0,0,"EUR",1,1,0.0998195,1,NA,2.5e+08,NA,NA,NA,NA,NA,NA,20170303,20170303,0,1,NA,0,0,NA,999,0,0,20170303,10.02,44.2118241,3.5,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"HSBC Holdings PLC","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20170307,NA,NA,NA,"HSBC Holdings PLC","BBG001FW5RD1","A+",NA,996,"2015-10-09 13:22:30","PAY"
"10973","Assets","Securities",2015,9,20150930,1,"SWAPTION_HSBC31","SWAPTION",0,"XTB6","(None)","(None)","(None)",NA,"SWAPTION_HSBC31_Payer_3.5_20170307_20270309","HSBC Bank Plc","HSBC BANK OTC","GB","GB",1,1,"REAL EIGEN","REALBULEV","09110000",5030,"FVPL","HSBC_OTC_REAAL",NA,NA,2,254028.79,0,431250,0,254028.79,0,0,"EUR",1,1,0.1016115,1,NA,2.5e+08,NA,NA,NA,NA,NA,NA,20170307,20170307,0,1,NA,0,0,NA,999,0,0,20170307,10.01,44.1332084,3.5,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"HSBC Holdings PLC","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20170309,NA,NA,NA,"HSBC Holdings PLC","BBG001FW5RD1","A+",NA,996,"2015-10-09 13:22:30","PAY"
"10974","Assets","Securities",2015,9,20150930,1,"SWAPTION_RABO03","SWAPTION",0,"XTB6","NONE","NONE","NONE",NA,"SWAPTION_RABO03_PAY_3.5_20270917_20420921","Rabobank International","RABOBANK OTC","GB","NL",1,1,"REAL EIGEN","REALBULEV","09110000",5030,"FVPL","RABO_OTC_REAAL",NA,NA,1,6908192.61,0,9065000,0,6908192.61,0,0,"EUR",1,1,4.6239576,1,NA,149400000,NA,NA,NA,NA,NA,NA,20270917,20270917,0,1,NA,0,0,NA,999,0,0,20270917,15.02,28.6875949,3.5,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"Cooperatieve Centrale Raiffeisen-Boerenleenbank BA","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20270921,NA,NA,NA,"Cooperatieve Centrale Raiffeisen","BBG001FSL7R1","AA-",NA,996,"2015-10-09 13:22:30","PAY"
"11066","Assets","Securities",2015,9,20150930,1,"SWAPTION_GS06","SWAPTION",0,"XTB6","NONE","NONE","NONE",NA,"SWAPTION_GS06_PAY_3,5_20220719_20420721","Goldman Sachs International","GOLDMAN SACH OTC","GB","US",1,1,"REAL EIGEN","REALBULEV","09110000",5030,"FVPL","GSI_OTC_REAAL",NA,NA,1,3007671.55,0,5923200,0,3007671.55,0,0,"EUR",1,1,3.5976932,1,NA,83600000,NA,NA,NA,NA,NA,NA,20220719,20220719,0,1,NA,0,0,NA,999,0,0,20220719,20.02,28.6951162,3.5,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"Goldman Sachs Group Inc/The","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20220721,NA,NA,NA,"Goldman Sachs Group Inc/The","BBG001FNXYJ9","A-",NA,996,"2015-10-09 13:22:30","PAY"
"11079","Assets","Securities",2015,9,20150930,1,"SWAPTION_GS11","SWAPTION",0,"XTB6","NONE","NONE","NONE",NA,"SWAPTION_GS11_PAY_3.5_20270719_20420721","Goldman Sachs International","GOLDMAN SACH OTC","GB","US",1,1,"REAL EIGEN","REALBULEV","09110000",5030,"FVPL","GSI_OTC_REAAL",NA,NA,1,6898318.46,0,8781600,0,6898318.46,0,0,"EUR",1,1,4.6173484,1,NA,149400000,NA,NA,NA,NA,NA,NA,20270719,20270719,0,1,NA,0,0,NA,999,0,0,20270719,15.02,28.6843387,3.5,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"Goldman Sachs Group Inc/The","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20270721,NA,NA,NA,"Goldman Sachs Group Inc/The","BBG001FNXYJ9","A-",NA,996,"2015-10-09 13:22:30","PAY"
"11261","Assets","Securities",2015,9,20150930,1,"SWAPTION_RABO08","SWAPTION",0,"XTC6","NONE","NONE","NONE",NA,"SWAPTION_RABO08_REC_2.18_20180424_20230426","Rabobank International","RABOBANK OTC","GB","NL",1,1,"REAL EIGEN","REALBULEV","09110000",5030,"FVPL","RABO_OTC_REAAL",NA,NA,1,1558450.53,0,660000,0,1558450.53,0,0,"EUR",1,1,6.2338021,1,NA,2.5e+07,NA,NA,NA,NA,NA,NA,20180424,20180424,0,1,NA,0,0,NA,999,0,0,20180424,5.01,50.0021045,2.18,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"Cooperatieve Centrale Raiffeisen-Boerenleenbank BA","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20180426,NA,NA,NA,"Cooperatieve Centrale Raiffeisen","BBG001FSL7R1","AA-",NA,996,"2015-10-09 13:22:30","REC"
"11262","Assets","Securities",2015,9,20150930,1,"SWAPTION_SG04","SWAPTION",0,"XTB6","NONE","NONE","NONE",NA,"SWAPTION_SG04_PAY_4.5_20170802_20370804","Société Générale","SOCIETE GEN OTC","FR","FR",1,1,"REAL EIGEN","REALBULEV","09110000",5030,"FVPL","SOCGEN_OTC_REAAL",NA,NA,1,55576.42,0,1914000,0,55576.42,0,0,"EUR",1,1,0.093249,1,NA,59600000,NA,NA,NA,NA,NA,NA,20170802,20170802,0,1,NA,0,0,NA,999,0,0,20170802,20.02,33.0016732,4.5,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"Societe Generale SA","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20170804,NA,NA,NA,"Societe Generale SA","BBG001H9TK49","A",NA,996,"2015-10-09 13:22:30","PAY"
"11263","Assets","Securities",2015,9,20150930,1,"SWAPTION_SG09","SWAPTION",0,"XTB6","NONE","NONE","NONE",NA,"SWAPTION_SG09_PAY_3.5_20170919_20370921","Société Générale","SOCIETE GEN OTC","FR","FR",1,1,"REAL EIGEN","REALBULEV","09110000",5030,"FVPL","SOCGEN_OTC_REAAL",NA,NA,1,191024.27,0,2560000,0,191024.27,0,0,"EUR",1,1,0.5190877,1,NA,36800000,NA,NA,NA,NA,NA,NA,20170919,20170919,0,1,NA,0,0,NA,999,0,0,20170919,20.02,34.1212529,3.5,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"Societe Generale SA","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20170921,NA,NA,NA,"Societe Generale SA","BBG001H9TK49","A",NA,996,"2015-10-09 13:22:30","PAY"
"11264","Assets","Securities",2015,9,20150930,1,"SWAPTION_SG16","SWAPTION",0,"XTC6","NONE","NONE","NONE",NA,"SWAPTION_SG16_REC_3.65_20230502_20330504","Société Générale","SOCIETE GEN OTC","FR","FR",1,1,"REAL EIGEN","REALBULEV","09110000",5030,"FVPL","SOCGEN_OTC_REAAL",NA,NA,1,14764044.81,0,9666360,0,14764044.81,0,0,"EUR",1,1,16.4044942,1,NA,9e+07,NA,NA,NA,NA,NA,NA,20230502,20230502,0,1,NA,0,0,NA,999,0,0,20230502,10.01,30.2529056,3.65,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"Societe Generale SA","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20230504,NA,NA,NA,"Societe Generale SA","BBG001H9TK49","A",NA,996,"2015-10-09 13:22:30","REC"
"11265","Assets","Securities",2015,9,20150930,1,"SWAPTION_UBS09","SWAPTION",0,"XTB6","NONE","NONE","NONE",NA,"SWAPTION_UBS09_PAY_3.5_20220920_20420922","UBS Limited","UBS LIMITED OTC","GB","CH",1,1,"REAL EIGEN","REALBULEV","09110000",5030,"FVPL","UBS_OTC_REAAL",NA,NA,1,3074348.57,0,6360000,0,3074348.57,0,0,"EUR",1,1,3.6774504,1,NA,83600000,NA,NA,NA,NA,NA,NA,20220920,20220920,0,1,NA,0,0,NA,999,0,0,20220920,20.02,28.6147364,3.5,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"UBS AG","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20220922,NA,NA,NA,"UBS AG","BBG001FND7K8","BBB+",NA,996,"2015-10-09 13:22:30","PAY"
"11266","Assets","Securities",2015,9,20150930,1,"SWAPTION_UBS13","SWAPTION",0,"XTB6","NONE","NONE","NONE",NA,"SWAPTION_UBS13_PAY_4.5_20170925_20370927","UBS Limited","UBS LIMITED OTC","GB","CH",1,1,"REAL EIGEN","REALBULEV","09110000",5030,"FVPL","UBS_OTC_REAAL",NA,NA,1,66572.54,0,2040000,0,66572.54,0,0,"EUR",1,1,0.1116989,1,NA,59600000,NA,NA,NA,NA,NA,NA,20170925,20170925,0,1,NA,0,0,NA,999,0,0,20170925,20.02,32.3100891,4.5,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"UBS AG","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20170927,NA,NA,NA,"UBS AG","BBG001FND7K8","BBB+",NA,996,"2015-10-09 13:22:30","PAY"
"11285","Assets","Securities",2015,9,20150930,1,"SWAPTION_HSBC11","SWAPTION",0,"XTB6","NONE","NONE","NONE",NA,"SWAPTION_HSBC11_PAY_2.399_20290717_20540719","HSBC Bank Plc","HSBC BANK OTC","GB","GB",1,1,"REAL EIGEN","REALBUPNS","09110000",5600,"FVPL","HSBC_OTC_REAAL",NA,NA,2,16035350.09,0,16275000,0,16035350.09,0,0,"EUR",1,1,10.6902334,1,NA,1.5e+08,NA,NA,NA,NA,NA,NA,20290717,20290717,0,1,NA,0,0,NA,999,0,0,20290717,25.02,31.6998307,2.399,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"HSBC Holdings PLC","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20290719,NA,NA,NA,"HSBC Holdings PLC","BBG001FW5RD1","A+",NA,996,"2015-10-09 13:22:30","PAY"
"11286","Assets","Securities",2015,9,20150930,1,"SWAPTION_HSBC12","SWAPTION",0,"XTB6","NONE","NONE","NONE",NA,"SWAPTION_HSBC12_PAY_2.47_20290717_20440717","HSBC Bank Plc","HSBC BANK OTC","GB","GB",1,1,"REAL EIGEN","REALBUPNS","09110000",5600,"FVPL","HSBC_OTC_REAAL",NA,NA,2,11837623.69,0,12707000,0,11837623.69,0,0,"EUR",1,1,7.8917491,1,NA,1.5e+08,NA,NA,NA,NA,NA,NA,20290717,20290717,0,1,NA,0,0,NA,999,0,0,20290717,15.02,33.2075216,2.47,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"HSBC Holdings PLC","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20290719,NA,NA,NA,"HSBC Holdings PLC","BBG001FW5RD1","A+",NA,996,"2015-10-09 13:22:30","PAY"
"11287","Assets","Securities",2015,9,20150930,1,"SWAPTION_HSBC14","SWAPTION",0,"XTB6","NONE","NONE","NONE",NA,"SWAPTION_HSBC14_PAY_3.2_20161114_20461116","HSBC Bank Plc","HSBC BANK OTC","GB","GB",1,1,"REAL EIGEN","REALBUPNS","09110000",5600,"FVPL","HSBC_OTC_REAAL",NA,NA,2,129941.53,0,772000,0,129941.53,0,0,"EUR",1,1,0.3248538,1,NA,4e+07,NA,NA,NA,NA,NA,NA,20161114,20161114,0,1,NA,0,0,NA,999,0,0,20161114,30.02,37.1543516,3.2,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"HSBC Holdings PLC","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20161116,NA,NA,NA,"HSBC Holdings PLC","BBG001FW5RD1","A+",NA,996,"2015-10-09 13:22:30","PAY"
"11288","Assets","Securities",2015,9,20150930,1,"SWAPTION_HSBC16","SWAPTION",0,"XTC6","NONE","NONE","NONE",NA,"SWAPTION_HSBC16_REC_1.5_20161114_20461116","HSBC Bank Plc","HSBC BANK OTC","GB","GB",1,1,"REAL EIGEN","REALBUPNS","09110000",5600,"FVPL","HSBC_OTC_REAAL",NA,NA,2,2580197.02,0,1040000,0,2580197.02,0,0,"EUR",1,1,6.4504926,1,NA,4e+07,NA,NA,NA,NA,NA,NA,20161114,20161114,0,1,NA,0,0,NA,999,0,0,20161114,30.02,49.5269468,1.5,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"HSBC Holdings PLC","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20161116,NA,NA,NA,"HSBC Holdings PLC","BBG001FW5RD1","A+",NA,996,"2015-10-09 13:22:30","REC"
"11289","Assets","Securities",2015,9,20150930,1,"SWAPTION_HSBC18","SWAPTION",0,"XTB6","NONE","NONE","NONE",NA,"SWAPTION_HSBC18_PAY_3.2_20161114_20461116","HSBC Bank Plc","HSBC BANK OTC","GB","GB",1,1,"REAL EIGEN","REALBUPNS","09110000",5600,"FVPL","HSBC_OTC_REAAL",NA,NA,2,194912.3,0,1116000,0,194912.3,0,0,"EUR",1,1,0.3248538,1,NA,6e+07,NA,NA,NA,NA,NA,NA,20161114,20161114,0,1,NA,0,0,NA,999,0,0,20161114,30.02,37.1543516,3.2,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"HSBC Holdings PLC","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20161116,NA,NA,NA,"HSBC Holdings PLC","BBG001FW5RD1","A+",NA,996,"2015-10-09 13:22:30","PAY"
"11290","Assets","Securities",2015,9,20150930,1,"SWAPTION_HSBC19","SWAPTION",0,"XTC6","NONE","NONE","NONE",NA,"SWAPTION_HSBC19_REC_1.5_20161121_20461123","HSBC Bank Plc","HSBC BANK OTC","GB","GB",1,1,"REAL EIGEN","REALBUPNS","09110000",5600,"FVPL","HSBC_OTC_REAAL",NA,NA,2,2176312.21,0,1128950,0,2176312.21,0,0,"EUR",1,1,6.4964543,1,NA,33500000,NA,NA,NA,NA,NA,NA,20161121,20161121,0,1,NA,0,0,NA,999,0,0,20161121,30.02,49.4788882,1.5,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"HSBC Holdings PLC","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20161123,NA,NA,NA,"HSBC Holdings PLC","BBG001FW5RD1","A+",NA,996,"2015-10-09 13:22:30","REC"
"11308","Assets","Securities",2015,9,20150930,1,"SWAPTION_GS13","SWAPTION",0,"XTB6","NONE","NONE","NONE",NA,"SWAPTION_GS13_PAY_3.5_20270719_20420721","Goldman Sachs International","GOLDMAN SACH OTC","GB","US",1,1,"REAL EIGEN","REALBUPNS","09110000",5600,"FVPL","GSI_OTC_REAAL",NA,NA,1,10347477.69,0,13172400,0,10347477.69,0,0,"EUR",1,1,4.6173484,1,NA,224100000,NA,NA,NA,NA,NA,NA,20270719,20270719,0,1,NA,0,0,NA,999,0,0,20270719,15.02,28.6843387,3.5,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"Goldman Sachs Group Inc/The","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20270721,NA,NA,NA,"Goldman Sachs Group Inc/The","BBG001FNXYJ9","A-",NA,996,"2015-10-09 13:22:30","PAY"
"11309","Assets","Securities",2015,9,20150930,1,"SWAPTION_GS14","SWAPTION",0,"XTB6","NONE","NONE","NONE",NA,"SWAPTION_GS14_PAY_3.5_20170724_20370726","Goldman Sachs International","GOLDMAN SACH OTC","GB","US",1,1,"REAL EIGEN","REALBUPNS","09110000",5600,"FVPL","GSI_OTC_REAAL",NA,NA,1,245585.71,0,3300000,0,245585.71,0,0,"EUR",1,1,0.4449017,1,NA,55200000,NA,NA,NA,NA,NA,NA,20170724,20170724,0,1,NA,0,0,NA,999,0,0,20170724,20.02,34.7076756,3.5,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"Goldman Sachs Group Inc/The","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20170726,NA,NA,NA,"Goldman Sachs Group Inc/The","BBG001FNXYJ9","A-",NA,996,"2015-10-09 13:22:30","PAY"
"11310","Assets","Securities",2015,9,20150930,1,"SWAPTION_GS26","SWAPTION",0,"XTB6","NONE","NONE","NONE",NA,"SWAPTION_GS26_PAY_4.5_20220729_20290802","Goldman Sachs International","GOLDMAN SACH OTC","GB","US",1,1,"REAL EIGEN","REALBUPNS","09110000",5600,"FVPL","GSI_OTC_REAAL",NA,NA,1,960803.28,0,2442000,0,960803.28,0,0,"EUR",1,1,1.0675592,1,NA,9e+07,NA,NA,NA,NA,NA,NA,20220729,20220729,0,1,NA,0,0,NA,999,0,0,20220729,7.02,29.6572737,4.5,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"Goldman Sachs Group Inc/The","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20220802,NA,NA,NA,"Goldman Sachs Group Inc/The","BBG001FNXYJ9","A-",NA,996,"2015-10-09 13:22:30","PAY"
"11311","Assets","Securities",2015,9,20150930,1,"SWAPTION_GS30","SWAPTION",0,"XTB6","NONE","NONE","NONE",NA,"SWAPTION_GS30_PAY_4.5_20220729_20290802","Goldman Sachs International","GOLDMAN SACH OTC","GB","US",1,1,"REAL EIGEN","REALBUPNS","09110000",5600,"FVPL","GSI_OTC_REAAL",NA,NA,1,2075335.08,0,5212000,0,2075335.08,0,0,"EUR",1,1,1.0675592,1,NA,194400000,NA,NA,NA,NA,NA,NA,20220729,20220729,0,1,NA,0,0,NA,999,0,0,20220729,7.02,29.6572737,4.5,0,"Todo","DERIVATEN",0,0,0,0,0,0,0,0,NA,NA,NA,0,"Goldman Sachs Group Inc/The","(None)",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NR","Derivaten","Swaption","Todo",NA,12,"Months",20220802,NA,NA,NA,"Goldman Sachs Group Inc/The","BBG001FNXYJ9","A-",NA,996,"2015-10-09 13:22:30","PAY"
